vote_id	icpsr	outcome
610	409	Yea
623	409	Yea
625	409	Yea
654	409	Yea
665	409	Yea
682	409	Yea
693	409	Yea
700	409	Yea
704	409	Yea
36	413	Nay
39	413	Nay
43	413	Yea
45	413	Nay
47	413	Nay
242	413	Yea
325	413	Nay
331	413	Nay
351	413	Nay
390	413	Yea
415	413	Nay
416	413	Yea
569	413	Nay
607	413	Nay
610	413	Nay
623	413	Yea
625	413	Nay
649	413	Nay
654	413	Nay
665	413	Nay
682	413	Yea
693	413	Nay
700	413	Nay
704	413	Yea
36	415	Nay
39	415	Nay
43	415	Yea
45	415	Nay
47	415	Nay
242	415	Yea
325	415	Nay
331	415	Nay
351	415	Nay
390	415	Yea
415	415	Nay
416	415	Nay
442	415	Yea
532	415	Nay
569	415	Nay
582	415	Nay
607	415	Nay
610	415	Nay
623	415	Yea
649	415	Nay
654	415	Yea
665	415	Nay
682	415	Yea
693	415	Nay
700	415	Nay
704	415	Yea
36	416	Nay
39	416	Nay
43	416	Yea
45	416	Nay
47	416	Nay
242	416	Yea
325	416	Yea
331	416	Yea
351	416	Nay
390	416	Yea
415	416	Nay
416	416	Nay
442	416	Yea
532	416	Yea
569	416	Yea
582	416	Yea
607	416	Yea
610	416	Yea
623	416	Yea
625	416	Yea
649	416	Yea
654	416	Yea
665	416	Yea
682	416	Yea
693	416	Yea
700	416	Yea
704	416	Yea
36	418	Nay
39	418	Nay
43	418	Yea
45	418	Nay
47	418	Nay
242	418	Yea
325	418	Nay
331	418	Nay
390	418	Yea
415	418	Yea
416	418	Nay
442	418	Yea
532	418	Nay
36	422	Nay
39	422	Nay
43	422	Yea
45	422	Nay
47	422	Nay
242	422	Yea
325	422	Yea
331	422	Yea
351	422	Nay
390	422	Yea
415	422	Yea
416	422	Nay
442	422	Yea
532	422	Yea
569	422	Yea
582	422	Yea
607	422	Yea
610	422	Yea
623	422	Yea
625	422	Yea
649	422	Yea
654	422	Yea
665	422	Yea
682	422	Yea
693	422	Yea
700	422	Yea
704	422	Yea
36	423	Nay
39	423	Nay
43	423	Yea
45	423	Nay
47	423	Nay
242	423	Yea
325	423	Nay
331	423	Nay
351	423	Nay
390	423	Yea
415	423	Yea
416	423	Nay
442	423	Nay
532	423	Nay
569	423	Nay
582	423	Nay
607	423	Nay
610	423	Nay
623	423	Yea
625	423	Nay
654	423	Nay
665	423	Nay
682	423	Yea
693	423	Nay
700	423	Nay
704	423	Yea
36	424	Nay
39	424	Nay
43	424	Yea
45	424	Nay
47	424	Nay
242	424	Yea
325	424	Yea
331	424	Yea
351	424	Nay
390	424	Yea
415	424	Yea
416	424	Yea
442	424	Nay
532	424	Yea
569	424	Yea
582	424	Yea
607	424	Yea
610	424	Yea
623	424	Yea
625	424	Yea
649	424	Yea
654	424	Yea
665	424	Yea
700	424	Yea
704	424	Yea
36	425	Nay
39	425	Nay
43	425	Yea
45	425	Nay
47	425	Nay
242	425	Yea
325	425	Nay
331	425	Nay
351	425	Nay
390	425	Yea
415	425	Nay
416	425	Yea
442	425	Nay
532	425	Nay
569	425	Nay
582	425	Nay
607	425	Nay
610	425	Nay
623	425	Yea
625	425	Nay
649	425	Nay
665	425	Nay
682	425	Yea
693	425	Nay
700	425	Nay
704	425	Yea
36	426	Nay
39	426	Nay
43	426	Yea
45	426	Nay
47	426	Nay
242	426	Yea
325	426	Nay
331	426	Nay
351	426	Nay
390	426	Yea
415	426	Yea
416	426	Nay
442	426	Nay
532	426	Nay
569	426	Nay
582	426	Nay
607	426	Nay
610	426	Nay
623	426	Yea
625	426	Nay
649	426	Nay
654	426	Nay
665	426	Nay
682	426	Yea
693	426	Nay
700	426	Nay
704	426	Nay
36	427	Nay
39	427	Nay
43	427	Yea
45	427	Nay
47	427	Nay
242	427	Yea
325	427	Nay
331	427	Nay
351	427	Nay
390	427	Yea
415	427	Yea
416	427	Nay
442	427	Nay
532	427	Nay
569	427	Nay
582	427	Nay
607	427	Nay
610	427	Nay
623	427	Yea
625	427	Nay
649	427	Nay
654	427	Nay
665	427	Nay
682	427	Yea
693	427	Nay
700	427	Nay
704	427	Nay
36	434	Nay
39	434	Nay
43	434	Yea
45	434	Nay
47	434	Nay
242	434	Yea
325	434	Nay
331	434	Nay
351	434	Nay
390	434	Yea
415	434	Nay
416	434	Nay
442	434	Nay
532	434	Nay
569	434	Nay
582	434	Nay
607	434	Nay
610	434	Nay
623	434	Yea
649	434	Nay
654	434	Nay
665	434	Nay
682	434	Yea
693	434	Nay
700	434	Nay
704	434	Nay
36	437	Nay
39	437	Nay
43	437	Yea
45	437	Nay
47	437	Nay
242	437	Yea
325	437	Yea
331	437	Yea
351	437	Nay
390	437	Yea
415	437	Nay
416	437	Yea
442	437	Yea
532	437	Yea
569	437	Yea
582	437	Yea
607	437	Yea
610	437	Yea
623	437	Yea
625	437	Yea
649	437	Yea
654	437	Yea
665	437	Yea
682	437	Yea
693	437	Yea
700	437	Yea
704	437	Yea
36	438	Nay
39	438	Nay
43	438	Yea
45	438	Nay
47	438	Nay
242	438	Yea
325	438	Nay
331	438	Nay
351	438	Nay
390	438	Yea
415	438	Nay
416	438	Nay
442	438	Nay
532	438	Nay
569	438	Nay
582	438	Nay
607	438	Nay
610	438	Nay
623	438	Yea
625	438	Nay
649	438	Nay
654	438	Nay
665	438	Nay
682	438	Yea
693	438	Nay
700	438	Nay
704	438	Nay
36	441	Nay
39	441	Nay
43	441	Yea
45	441	Nay
47	441	Nay
242	441	Yea
325	441	Yea
331	441	Yea
351	441	Nay
415	441	Yea
416	441	Nay
442	441	Yea
532	441	Yea
569	441	Yea
582	441	Yea
607	441	Yea
610	441	Yea
623	441	Yea
625	441	Yea
654	441	Yea
665	441	Yea
693	441	Yea
700	441	Yea
704	441	Yea
36	442	Nay
39	442	Nay
43	442	Yea
45	442	Nay
47	442	Nay
242	442	Yea
325	442	Yea
331	442	Yea
351	442	Nay
390	442	Yea
415	442	Yea
416	442	Nay
442	442	Yea
532	442	Yea
569	442	Yea
582	442	Yea
607	442	Yea
610	442	Yea
623	442	Yea
625	442	Yea
665	442	Yea
682	442	Yea
693	442	Nay
700	442	Nay
704	442	Nay
36	443	Nay
39	443	Nay
43	443	Yea
45	443	Nay
47	443	Nay
242	443	Yea
325	443	Nay
331	443	Nay
351	443	Nay
390	443	Yea
415	443	Nay
416	443	Nay
442	443	Nay
532	443	Nay
569	443	Nay
582	443	Nay
607	443	Nay
610	443	Nay
649	443	Nay
654	443	Nay
665	443	Nay
682	443	Yea
693	443	Nay
700	443	Nay
704	443	Nay
36	446	Nay
39	446	Nay
43	446	Yea
45	446	Nay
47	446	Nay
242	446	Yea
325	446	Yea
331	446	Yea
351	446	Nay
390	446	Yea
415	446	Nay
416	446	Nay
442	446	Yea
532	446	Yea
569	446	Yea
607	446	Yea
610	446	Yea
623	446	Yea
625	446	Yea
649	446	Yea
654	446	Yea
665	446	Yea
682	446	Yea
693	446	Yea
700	446	Yea
704	446	Yea
36	458	Nay
39	458	Nay
43	458	Yea
45	458	Nay
47	458	Nay
242	458	Yea
325	458	Nay
331	458	Nay
351	458	Nay
390	458	Yea
415	458	Nay
416	458	Nay
442	458	Yea
532	458	Yea
569	458	Yea
582	458	Yea
607	458	Yea
610	458	Yea
623	458	Yea
625	458	Yea
649	458	Yea
654	458	Yea
665	458	Nay
682	458	Yea
693	458	Yea
700	458	Yea
704	458	Yea
36	463	Nay
39	463	Nay
43	463	Yea
45	463	Nay
47	463	Nay
242	463	Yea
325	463	Yea
331	463	Yea
351	463	Nay
390	463	Yea
415	463	Yea
416	463	Nay
442	463	Yea
532	463	Yea
569	463	Yea
582	463	Yea
607	463	Yea
610	463	Yea
623	463	Yea
625	463	Yea
649	463	Yea
654	463	Yea
665	463	Yea
682	463	Yea
693	463	Yea
700	463	Yea
704	463	Yea
36	465	Nay
39	465	Nay
43	465	Yea
45	465	Nay
47	465	Nay
242	465	Yea
325	465	Nay
331	465	Nay
351	465	Nay
390	465	Yea
415	465	Yea
416	465	Nay
442	465	Yea
532	465	Nay
569	465	Nay
582	465	Nay
607	465	Nay
610	465	Nay
623	465	Yea
625	465	Nay
649	465	Nay
654	465	Nay
665	465	Nay
682	465	Yea
693	465	Nay
700	465	Nay
704	465	Yea
36	467	Nay
39	467	Nay
43	467	Yea
45	467	Nay
47	467	Nay
242	467	Yea
325	467	Yea
331	467	Yea
351	467	Nay
390	467	Yea
415	467	Nay
416	467	Nay
442	467	Yea
532	467	Yea
569	467	Yea
607	467	Yea
610	467	Yea
623	467	Yea
649	467	Yea
654	467	Yea
665	467	Yea
682	467	Yea
693	467	Yea
700	467	Yea
704	467	Yea
36	482	Nay
39	482	Nay
43	482	Yea
45	482	Nay
47	482	Nay
242	482	Yea
325	482	Yea
331	482	Yea
351	482	Nay
390	482	Yea
415	482	Nay
416	482	Nay
442	482	Yea
532	482	Yea
569	482	Yea
582	482	Yea
607	482	Nay
610	482	Yea
623	482	Yea
625	482	Yea
649	482	Yea
654	482	Yea
665	482	Yea
682	482	Yea
693	482	Nay
700	482	Yea
704	482	Yea
36	483	Nay
39	483	Nay
43	483	Yea
45	483	Nay
47	483	Nay
242	483	Yea
325	483	Nay
331	483	Yea
351	483	Nay
390	483	Yea
415	483	Yea
416	483	Nay
442	483	Yea
532	483	Nay
569	483	Nay
582	483	Nay
607	483	Nay
610	483	Nay
623	483	Yea
625	483	Nay
654	483	Nay
665	483	Nay
682	483	Yea
693	483	Nay
700	483	Nay
704	483	Nay
36	484	Nay
39	484	Nay
43	484	Yea
45	484	Nay
47	484	Nay
242	484	Yea
325	484	Yea
331	484	Yea
351	484	Nay
390	484	Yea
415	484	Nay
416	484	Nay
442	484	Yea
532	484	Nay
569	484	Nay
582	484	Nay
607	484	Nay
610	484	Nay
623	484	Yea
625	484	Nay
649	484	Nay
654	484	Nay
665	484	Nay
682	484	Yea
693	484	Yea
700	484	Yea
704	484	Yea
36	485	Nay
39	485	Nay
43	485	Yea
45	485	Nay
47	485	Nay
242	485	Yea
325	485	Nay
331	485	Nay
351	485	Nay
390	485	Yea
415	485	Yea
416	485	Nay
442	485	Nay
532	485	Nay
582	485	Nay
607	485	Nay
610	485	Nay
623	485	Yea
625	485	Nay
649	485	Nay
654	485	Nay
665	485	Nay
693	485	Nay
700	485	Nay
704	485	Nay
36	486	Nay
39	486	Nay
43	486	Yea
45	486	Nay
47	486	Nay
242	486	Yea
325	486	Yea
331	486	Yea
351	486	Nay
390	486	Yea
415	486	Yea
416	486	Nay
442	486	Yea
532	486	Yea
569	486	Yea
582	486	Yea
607	486	Yea
610	486	Yea
623	486	Yea
625	486	Yea
649	486	Yea
654	486	Yea
665	486	Yea
682	486	Yea
693	486	Yea
700	486	Yea
704	486	Yea
36	487	Nay
39	487	Nay
43	487	Yea
45	487	Nay
47	487	Nay
242	487	Yea
325	487	Yea
331	487	Yea
351	487	Nay
390	487	Yea
415	487	Nay
416	487	Nay
442	487	Yea
532	487	Yea
569	487	Yea
582	487	Yea
607	487	Yea
610	487	Yea
623	487	Yea
625	487	Yea
649	487	Yea
654	487	Yea
665	487	Yea
682	487	Yea
693	487	Yea
700	487	Yea
36	488	Nay
39	488	Nay
43	488	Yea
45	488	Nay
47	488	Nay
242	488	Yea
325	488	Yea
331	488	Yea
351	488	Nay
390	488	Yea
415	488	Nay
416	488	Nay
442	488	Yea
532	488	Yea
569	488	Yea
582	488	Yea
607	488	Yea
610	488	Yea
623	488	Yea
625	488	Yea
649	488	Yea
654	488	Yea
665	488	Yea
682	488	Yea
693	488	Yea
700	488	Yea
704	488	Yea
36	491	Nay
39	491	Nay
43	491	Yea
45	491	Nay
47	491	Nay
242	491	Yea
325	491	Yea
331	491	Nay
351	491	Nay
390	491	Yea
415	491	Yea
416	491	Nay
442	491	Yea
532	491	Yea
569	491	Yea
582	491	Yea
607	491	Nay
610	491	Yea
623	491	Yea
625	491	Yea
649	491	Nay
654	491	Nay
665	491	Nay
682	491	Yea
693	491	Yea
700	491	Yea
704	491	Yea
36	505	Nay
39	505	Yea
43	505	Yea
45	505	Nay
47	505	Nay
242	505	Yea
325	505	Nay
331	505	Nay
351	505	Nay
390	505	Yea
415	505	Yea
416	505	Nay
442	505	Nay
532	505	Nay
569	505	Nay
582	505	Nay
607	505	Nay
610	505	Nay
623	505	Yea
625	505	Nay
649	505	Nay
654	505	Nay
665	505	Nay
682	505	Yea
693	505	Nay
700	505	Nay
704	505	Nay
36	506	Nay
39	506	Nay
43	506	Yea
45	506	Nay
47	506	Nay
242	506	Yea
325	506	Yea
331	506	Nay
351	506	Nay
390	506	Yea
415	506	Yea
416	506	Nay
442	506	Nay
532	506	Nay
569	506	Nay
582	506	Yea
607	506	Yea
610	506	Yea
623	506	Yea
625	506	Nay
649	506	Nay
654	506	Yea
665	506	Nay
682	506	Yea
693	506	Yea
700	506	Yea
704	506	Yea
36	507	Nay
39	507	Nay
43	507	Yea
45	507	Nay
47	507	Nay
242	507	Yea
325	507	Nay
331	507	Nay
351	507	Nay
390	507	Yea
415	507	Yea
416	507	Nay
442	507	Nay
532	507	Yea
569	507	Yea
582	507	Yea
607	507	Yea
610	507	Nay
623	507	Yea
625	507	Yea
649	507	Yea
654	507	Yea
665	507	Yea
682	507	Yea
693	507	Yea
700	507	Nay
704	507	Nay
36	508	Nay
39	508	Nay
43	508	Yea
47	508	Nay
242	508	Yea
325	508	Yea
331	508	Yea
351	508	Nay
390	508	Yea
415	508	Yea
416	508	Nay
442	508	Yea
532	508	Yea
569	508	Yea
582	508	Yea
607	508	Yea
610	508	Yea
623	508	Yea
649	508	Yea
654	508	Yea
665	508	Yea
682	508	Yea
693	508	Yea
700	508	Yea
704	508	Yea
36	509	Nay
39	509	Nay
43	509	Yea
45	509	Nay
47	509	Nay
242	509	Yea
325	509	Nay
331	509	Nay
351	509	Nay
390	509	Yea
415	509	Nay
416	509	Nay
442	509	Nay
532	509	Yea
569	509	Yea
582	509	Nay
607	509	Yea
610	509	Nay
623	509	Yea
625	509	Nay
649	509	Yea
654	509	Nay
665	509	Nay
682	509	Yea
693	509	Yea
700	509	Nay
704	509	Yea
36	511	Nay
39	511	Nay
43	511	Yea
45	511	Nay
47	511	Nay
242	511	Yea
325	511	Yea
331	511	Yea
351	511	Nay
390	511	Yea
415	511	Nay
416	511	Nay
442	511	Yea
532	511	Yea
569	511	Yea
582	511	Yea
607	511	Yea
610	511	Yea
623	511	Yea
625	511	Nay
649	511	Yea
654	511	Yea
665	511	Nay
682	511	Yea
693	511	Yea
700	511	Yea
704	511	Yea
36	513	Nay
39	513	Nay
43	513	Yea
45	513	Nay
47	513	Nay
242	513	Yea
325	513	Yea
331	513	Yea
351	513	Nay
390	513	Yea
415	513	Nay
416	513	Nay
442	513	Yea
532	513	Yea
569	513	Yea
582	513	Yea
607	513	Yea
610	513	Yea
623	513	Yea
625	513	Yea
649	513	Yea
654	513	Yea
665	513	Yea
682	513	Yea
693	513	Yea
700	513	Yea
704	513	Yea
36	521	Nay
39	521	Nay
43	521	Yea
45	521	Nay
47	521	Nay
325	521	Nay
331	521	Nay
351	521	Nay
390	521	Yea
415	521	Nay
416	521	Nay
442	521	Nay
532	521	Nay
569	521	Nay
582	521	Nay
607	521	Nay
610	521	Nay
623	521	Yea
625	521	Nay
649	521	Nay
654	521	Nay
665	521	Nay
682	521	Yea
693	521	Nay
700	521	Nay
704	521	Yea
36	522	Nay
39	522	Nay
43	522	Yea
45	522	Nay
47	522	Nay
242	522	Yea
325	522	Yea
331	522	Yea
351	522	Nay
390	522	Yea
415	522	Nay
416	522	Nay
442	522	Yea
532	522	Yea
569	522	Yea
582	522	Yea
607	522	Yea
610	522	Yea
623	522	Yea
625	522	Yea
649	522	Yea
654	522	Yea
665	522	Yea
682	522	Yea
693	522	Yea
700	522	Yea
704	522	Yea
36	530	Nay
39	530	Nay
43	530	Yea
45	530	Nay
47	530	Nay
242	530	Yea
325	530	Yea
331	530	Yea
351	530	Nay
390	530	Yea
415	530	Yea
416	530	Nay
442	530	Yea
532	530	Yea
569	530	Nay
582	530	Nay
607	530	Yea
610	530	Yea
623	530	Yea
625	530	Yea
649	530	Nay
654	530	Yea
665	530	Yea
682	530	Yea
693	530	Nay
700	530	Yea
704	530	Nay
36	531	Nay
39	531	Nay
43	531	Yea
45	531	Nay
47	531	Nay
242	531	Yea
325	531	Yea
331	531	Yea
351	531	Nay
390	531	Yea
415	531	Yea
416	531	Nay
442	531	Yea
532	531	Yea
569	531	Yea
582	531	Yea
607	531	Yea
610	531	Yea
623	531	Yea
625	531	Yea
649	531	Yea
654	531	Yea
665	531	Yea
693	531	Yea
700	531	Yea
704	531	Yea
36	532	Nay
39	532	Nay
43	532	Yea
45	532	Nay
47	532	Nay
242	532	Yea
325	532	Yea
331	532	Yea
351	532	Nay
390	532	Yea
415	532	Yea
416	532	Nay
442	532	Yea
532	532	Yea
569	532	Yea
582	532	Yea
610	532	Yea
623	532	Yea
625	532	Yea
649	532	Yea
654	532	Yea
665	532	Yea
682	532	Yea
693	532	Yea
700	532	Yea
704	532	Yea
36	534	Nay
39	534	Nay
43	534	Yea
45	534	Nay
47	534	Nay
242	534	Yea
325	534	Yea
331	534	Yea
351	534	Nay
390	534	Yea
415	534	Nay
416	534	Nay
442	534	Yea
532	534	Yea
569	534	Nay
582	534	Yea
607	534	Nay
610	534	Nay
623	534	Yea
625	534	Yea
649	534	Yea
654	534	Yea
665	534	Yea
682	534	Yea
693	534	Yea
700	534	Yea
704	534	Yea
36	535	Nay
39	535	Nay
43	535	Yea
45	535	Nay
47	535	Nay
242	535	Yea
325	535	Yea
331	535	Yea
351	535	Nay
390	535	Yea
415	535	Nay
416	535	Nay
442	535	Yea
532	535	Yea
569	535	Yea
582	535	Yea
607	535	Yea
610	535	Yea
623	535	Yea
625	535	Yea
649	535	Yea
654	535	Yea
665	535	Yea
682	535	Yea
693	535	Yea
700	535	Yea
704	535	Yea
36	536	Nay
39	536	Nay
43	536	Yea
45	536	Nay
47	536	Nay
242	536	Yea
325	536	Yea
331	536	Yea
390	536	Yea
415	536	Nay
416	536	Nay
442	536	Yea
532	536	Yea
582	536	Yea
607	536	Yea
610	536	Yea
623	536	Yea
625	536	Yea
649	536	Yea
654	536	Yea
665	536	Yea
682	536	Yea
693	536	Yea
700	536	Yea
704	536	Yea
36	539	Nay
39	539	Nay
43	539	Yea
45	539	Nay
47	539	Nay
242	539	Yea
325	539	Yea
331	539	Yea
351	539	Nay
390	539	Yea
415	539	Nay
416	539	Nay
442	539	Yea
532	539	Yea
569	539	Yea
582	539	Yea
607	539	Yea
610	539	Yea
623	539	Yea
625	539	Yea
649	539	Yea
654	539	Yea
665	539	Yea
682	539	Yea
693	539	Yea
700	539	Yea
704	539	Yea
36	540	Nay
39	540	Nay
43	540	Yea
45	540	Nay
47	540	Nay
242	540	Yea
325	540	Yea
331	540	Yea
351	540	Nay
390	540	Yea
415	540	Yea
416	540	Nay
442	540	Yea
532	540	Yea
569	540	Yea
582	540	Yea
623	540	Yea
625	540	Yea
654	540	Yea
665	540	Yea
682	540	Yea
693	540	Yea
700	540	Nay
704	540	Yea
36	564	Nay
39	564	Nay
43	564	Yea
47	564	Nay
242	564	Yea
325	564	Yea
331	564	Yea
351	564	Nay
390	564	Yea
415	564	Yea
416	564	Nay
532	564	Yea
569	564	Yea
582	564	Yea
607	564	Yea
610	564	Yea
623	564	Yea
625	564	Yea
654	564	Yea
682	564	Yea
693	564	Yea
700	564	Yea
704	564	Yea
36	565	Nay
39	565	Nay
43	565	Yea
45	565	Nay
47	565	Nay
242	565	Yea
325	565	Yea
331	565	Yea
351	565	Nay
390	565	Yea
415	565	Yea
416	565	Nay
442	565	Yea
532	565	Yea
569	565	Yea
582	565	Nay
607	565	Yea
610	565	Yea
623	565	Yea
625	565	Yea
649	565	Yea
654	565	Yea
665	565	Nay
682	565	Yea
693	565	Yea
700	565	Nay
704	565	Yea
36	566	Nay
39	566	Nay
43	566	Yea
45	566	Nay
47	566	Nay
242	566	Nay
325	566	Nay
331	566	Nay
351	566	Nay
390	566	Yea
415	566	Nay
416	566	Nay
442	566	Nay
532	566	Nay
569	566	Nay
582	566	Nay
607	566	Nay
610	566	Nay
623	566	Yea
625	566	Nay
654	566	Nay
665	566	Nay
682	566	Yea
693	566	Nay
700	566	Yea
704	566	Yea
36	567	Nay
39	567	Nay
43	567	Yea
45	567	Nay
47	567	Nay
242	567	Yea
325	567	Yea
331	567	Yea
351	567	Nay
390	567	Yea
415	567	Yea
416	567	Nay
36	568	Nay
39	568	Nay
43	568	Yea
45	568	Nay
47	568	Nay
242	568	Yea
325	568	Yea
331	568	Yea
351	568	Nay
390	568	Yea
415	568	Yea
416	568	Nay
442	568	Yea
532	568	Yea
582	568	Yea
607	568	Yea
610	568	Yea
623	568	Yea
625	568	Yea
649	568	Yea
654	568	Yea
665	568	Yea
682	568	Yea
693	568	Yea
704	568	Yea
36	569	Nay
39	569	Nay
43	569	Yea
45	569	Nay
47	569	Nay
242	569	Yea
325	569	Nay
331	569	Nay
351	569	Nay
390	569	Yea
415	569	Yea
416	569	Nay
442	569	Yea
532	569	Nay
569	569	Nay
582	569	Nay
607	569	Nay
610	569	Nay
623	569	Yea
625	569	Nay
649	569	Nay
654	569	Nay
665	569	Nay
682	569	Yea
693	569	Nay
700	569	Nay
704	569	Yea
36	570	Nay
39	570	Nay
43	570	Yea
45	570	Nay
47	570	Nay
242	570	Yea
325	570	Yea
331	570	Yea
351	570	Nay
390	570	Yea
415	570	Yea
416	570	Nay
442	570	Yea
532	570	Yea
569	570	Yea
582	570	Yea
607	570	Yea
610	570	Yea
623	570	Yea
625	570	Yea
649	570	Yea
654	570	Yea
665	570	Yea
682	570	Yea
693	570	Yea
700	570	Yea
704	570	Yea
36	571	Nay
39	571	Nay
45	571	Nay
47	571	Nay
242	571	Yea
325	571	Yea
351	571	Nay
390	571	Yea
415	571	Nay
416	571	Nay
532	571	Yea
623	571	Yea
625	571	Yea
654	571	Yea
665	571	Yea
682	571	Yea
693	571	Yea
704	571	Yea
36	575	Nay
39	575	Nay
43	575	Yea
45	575	Nay
47	575	Nay
242	575	Yea
325	575	Yea
331	575	Yea
351	575	Nay
390	575	Yea
415	575	Yea
416	575	Nay
442	575	Yea
532	575	Yea
569	575	Yea
582	575	Yea
607	575	Yea
610	575	Yea
623	575	Yea
625	575	Yea
649	575	Yea
654	575	Yea
665	575	Yea
682	575	Yea
693	575	Yea
700	575	Yea
704	575	Yea
36	578	Nay
39	578	Nay
43	578	Yea
45	578	Nay
47	578	Nay
242	578	Yea
325	578	Nay
331	578	Nay
351	578	Nay
390	578	Yea
415	578	Yea
416	578	Nay
442	578	Nay
532	578	Yea
569	578	Yea
582	578	Nay
607	578	Yea
610	578	Yea
623	578	Yea
625	578	Nay
649	578	Nay
654	578	Yea
665	578	Nay
682	578	Yea
693	578	Nay
700	578	Yea
36	579	Nay
39	579	Nay
43	579	Yea
45	579	Nay
47	579	Nay
242	579	Yea
325	579	Yea
331	579	Yea
351	579	Nay
390	579	Yea
415	579	Yea
416	579	Nay
442	579	Nay
532	579	Yea
569	579	Yea
582	579	Yea
607	579	Nay
610	579	Yea
623	579	Yea
625	579	Yea
649	579	Yea
654	579	Yea
665	579	Nay
682	579	Yea
693	579	Yea
700	579	Yea
704	579	Yea
36	581	Nay
39	581	Nay
43	581	Yea
45	581	Nay
47	581	Nay
242	581	Yea
325	581	Yea
331	581	Yea
351	581	Nay
390	581	Yea
415	581	Yea
416	581	Nay
442	581	Yea
532	581	Nay
582	581	Nay
607	581	Nay
610	581	Nay
623	581	Yea
625	581	Nay
649	581	Nay
654	581	Nay
665	581	Nay
693	581	Yea
700	581	Yea
704	581	Yea
36	585	Nay
39	585	Nay
43	585	Yea
45	585	Nay
47	585	Nay
242	585	Yea
331	585	Yea
351	585	Nay
390	585	Yea
415	585	Nay
416	585	Nay
442	585	Yea
569	585	Yea
582	585	Yea
607	585	Yea
610	585	Yea
649	585	Yea
654	585	Yea
665	585	Yea
682	585	Yea
693	585	Yea
700	585	Yea
704	585	Yea
36	587	Nay
39	587	Nay
43	587	Yea
45	587	Nay
47	587	Nay
242	587	Yea
325	587	Nay
331	587	Nay
351	587	Nay
390	587	Yea
415	587	Yea
416	587	Nay
442	587	Nay
532	587	Nay
569	587	Nay
582	587	Nay
607	587	Nay
610	587	Nay
623	587	Yea
625	587	Nay
654	587	Nay
665	587	Nay
682	587	Yea
693	587	Nay
700	587	Nay
704	587	Nay
36	589	Nay
39	589	Nay
43	589	Yea
45	589	Nay
47	589	Nay
242	589	Yea
325	589	Yea
331	589	Yea
351	589	Nay
390	589	Yea
415	589	Yea
416	589	Yea
442	589	Yea
532	589	Yea
569	589	Yea
607	589	Yea
610	589	Yea
623	589	Yea
625	589	Yea
649	589	Yea
654	589	Nay
665	589	Yea
682	589	Yea
700	589	Nay
704	589	Yea
36	590	Nay
39	590	Nay
43	590	Yea
45	590	Nay
47	590	Yea
242	590	Yea
325	590	Nay
331	590	Nay
351	590	Nay
390	590	Yea
415	590	Nay
416	590	Nay
442	590	Nay
532	590	Nay
569	590	Nay
582	590	Yea
607	590	Yea
610	590	Nay
623	590	Yea
625	590	Nay
649	590	Nay
654	590	Nay
665	590	Nay
682	590	Yea
693	590	Nay
700	590	Nay
704	590	Nay
36	594	Nay
39	594	Nay
43	594	Yea
45	594	Nay
47	594	Nay
242	594	Yea
325	594	Yea
331	594	Yea
351	594	Nay
390	594	Yea
415	594	Yea
416	594	Nay
442	594	Yea
532	594	Yea
569	594	Yea
582	594	Yea
607	594	Yea
610	594	Yea
623	594	Yea
625	594	Yea
649	594	Yea
654	594	Yea
665	594	Yea
682	594	Yea
693	594	Yea
700	594	Yea
704	594	Yea
36	599	Nay
39	599	Yea
43	599	Yea
45	599	Nay
47	599	Nay
242	599	Yea
325	599	Nay
331	599	Nay
351	599	Nay
390	599	Yea
415	599	Nay
416	599	Yea
442	599	Nay
532	599	Nay
569	599	Nay
582	599	Nay
607	599	Nay
610	599	Nay
623	599	Yea
625	599	Nay
649	599	Nay
654	599	Nay
665	599	Nay
682	599	Yea
693	599	Nay
700	599	Nay
704	599	Nay
36	600	Nay
39	600	Nay
43	600	Yea
45	600	Nay
47	600	Nay
242	600	Yea
325	600	Nay
331	600	Nay
351	600	Nay
390	600	Yea
415	600	Nay
416	600	Nay
442	600	Nay
532	600	Nay
569	600	Nay
582	600	Yea
607	600	Nay
610	600	Nay
623	600	Yea
625	600	Nay
649	600	Nay
654	600	Nay
665	600	Nay
682	600	Yea
693	600	Nay
700	600	Nay
704	600	Nay
36	602	Nay
39	602	Nay
43	602	Yea
45	602	Nay
47	602	Nay
242	602	Yea
325	602	Nay
331	602	Nay
351	602	Nay
390	602	Yea
415	602	Nay
416	602	Nay
442	602	Nay
532	602	Nay
569	602	Nay
582	602	Nay
607	602	Nay
610	602	Nay
623	602	Yea
625	602	Nay
649	602	Nay
654	602	Nay
665	602	Nay
682	602	Yea
693	602	Nay
700	602	Nay
704	602	Nay
36	603	Nay
39	603	Nay
43	603	Yea
45	603	Nay
47	603	Nay
242	603	Yea
325	603	Yea
331	603	Yea
351	603	Nay
390	603	Yea
415	603	Yea
416	603	Nay
442	603	Yea
532	603	Yea
569	603	Yea
582	603	Yea
607	603	Yea
610	603	Yea
623	603	Yea
625	603	Yea
649	603	Yea
654	603	Yea
665	603	Yea
682	603	Yea
693	603	Yea
700	603	Yea
704	603	Yea
36	604	Nay
39	604	Nay
43	604	Yea
45	604	Nay
47	604	Nay
242	604	Yea
325	604	Yea
331	604	Yea
351	604	Nay
390	604	Yea
415	604	Yea
416	604	Nay
442	604	Yea
532	604	Yea
569	604	Yea
582	604	Yea
607	604	Yea
610	604	Yea
