alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	4704	1	3504	[0.2658125139643035, 0.2743919367122303]	[0.26579266534795, 0.274375225745096]	(0.26572062904216187, 0.2744191972638105)	0.0042514745655855	0.01369713620516333	0.8839789825586262	1
0.05	4704	1	3509	[0.26582451108210525, 0.2743799395069336]	[0.26586749908121876, 0.27437101322597857]	(0.26587274532179894, 0.27438886164034726)	0.006067993032109031	0.006673754503465523	0.5157624641961954	1
0.05	4704	1	3513	[0.265834108378295, 0.27437034214092715]	[0.26588205262187053, 0.27439566206826743]	(0.26588052904112924, 0.27437640321309353)	0.008557345263349614	0.00614375130050715	0.8830495594571773	1
0.05	4704	1	3518	[0.26584610462014624, 0.27435834581202845]	[0.2659093787329412, 0.274382418750426]	(0.2659146295906145, 0.2743498772649883)	0.01023240825717453	0.009045034764977755	0.906292272597187	1
0.05	4704	1	3523	[0.26585810057467174, 0.2743463497707025]	[0.26589406578767544, 0.27440735835525104]	(0.2658668012650621, 0.2743696962352409)	0.011342949299357308	0.0037651171656606364	0.9531277607474958	1
0.05	4704	1	3528	[0.2658700963852285, 0.2743343538735913]	[0.2658263749110144, 0.27437194292255024]	(0.2657857938835305, 0.27445077468358015)	0.009514934883591009	0.023164888222915292	0.9932596619198433	1
0.05	4704	1	3532	[0.2658796930268643, 0.2743247571628885]	[0.2658532672675799, 0.2743124215086032]	(0.26573224220828706, 0.2742473785860374)	0.004575513168137979	0.026165726404460687	0.7152059674263	1
0.05	4704	1	3537	[0.26589168894210946, 0.27431276116152914]	[0.2659009646602635, 0.27435179825241374]	(0.26599586312607904, 0.27436430804153145)	0.005710660142388968	0.01837933018640059	0.7897681862107919	1
0.05	4704	1	3542	[0.26590368511910967, 0.27430076489865796]	[0.2659782443388865, 0.27426616717861374]	(0.2659107715994803, 0.27423747072430105)	0.012999392965982404	0.008381563183304297	0.9305686759468808	1
0.05	4704	1	3546	[0.2659132823475914, 0.27429116760165373]	[0.26589192647972537, 0.27429952553622927]	(0.2659255591013492, 0.2742032924158123)	0.003534160256911667	0.011954322190156685	0.615664424951131	1
0.05	4704	1	3551	[0.265925279365511, 0.27427917049829786]	[0.2658679808951854, 0.2743620014544973]	(0.26582136323228855, 0.27436895796495586)	0.016497420220093484	0.022661766957688068	0.9205157332524309	1
0.05	4704	1	3556	[0.2659372770575861, 0.2742671727210272]	[0.26593474723111926, 0.2742762956009343]	(0.26594764458485065, 0.2742555091440583)	0.001396947647765212	0.002644823551653852	0.803301658384708	1
0.05	4704	1	3560	[0.2659468757967216, 0.27425757391390737]	[0.2659681179758288, 0.27425768576131265]	(0.2659285840343125, 0.2742316158950784)	0.0025694278419875483	0.005312742826891648	0.9464877374012162	1
0.05	4704	1	3565	[0.26595887507832516, 0.27424557454753806]	[0.26597327468983745, 0.2741475364050907]	(0.2659604163284992, 0.2741263435630986)	0.013568460444037034	0.014574226453147543	0.6909831626388958	1
0.05	4704	1	3570	[0.2659708754535649, 0.2742335740877698]	[0.2660036309820338, 0.2742224741817492]	(0.26603601772323937, 0.27424845213093996)	0.005307640570107908	0.009667118283943621	0.8599554122079645	1
0.05	4704	1	3575	[0.2659828770740521, 0.2742215723829906]	[0.26598299957120214, 0.27419631530061533]	(0.26598086765466, 0.27421193786355536)	0.0030805338192048115	0.0014129785268636175	0.9997315950577491	1
0.05	4704	1	3579	[0.26599247936952575, 0.274211970020253]	[0.2659253941775994, 0.27425135716446947]	(0.2659245763676289, 0.27425408247610483)	0.012787990567662888	0.013207920891821101	0.47174924003629615	1
0.05	4704	1	3584	[0.26600448361664986, 0.2741999656892601]	[0.2660095827922041, 0.2741857280765774]	(0.26594787455263424, 0.27414319614054206)	0.0023594448826361747	0.013739379613783353	0.47600725878242983	1
0.05	4704	1	3589	[0.26601648953879586, 0.27418795968347887]	[0.26598558210492135, 0.27424160979007967]	(0.26595315063616176, 0.2741519889262366)	0.01024191580986622	0.012059740463407964	0.16738242825391114	1
0.05	4704	1	3593	[0.26602609558694457, 0.27417835356858966]	[0.26600170966988707, 0.27416418067401044]	(0.26596063492000654, 0.27415621013571123)	0.0047157259279497765	0.010660391717299378	0.8740618576294117	1
0.05	4704	1	3598	[0.26603810491653224, 0.274166344155785]	[0.26604810974607923, 0.27417859245054405]	(0.2660715311408276, 0.27420171869476506)	0.002733635327498707	0.008427733739544419	0.9684275461574565	1
0.05	4704	1	3603	[0.266050116359034, 0.2741543326302974]	[0.2660523547095771, 0.2741760243992134]	(0.2659812448820541, 0.27414637913081386)	0.002944916351599103	0.009399749376232225	0.8597491383552551	1
0.05	4704	1	3607	[0.26605972714077264, 0.2741447217823355]	[0.26605558280472447, 0.27421355621155524]	(0.2660798640832026, 0.27426913807944286)	0.00894569786251076	0.017608235306678544	0.8808353764533892	1
0.05	4704	1	3612	[0.26607174278655843, 0.274132706053977]	[0.266026888993069, 0.2741278057253676]	(0.26600773945292366, 0.27409691615050513)	0.006138076115582924	0.012282295055057735	0.51068610080974	1
0.05	4704	1	3617	[0.2660837609917466, 0.2741206877664444]	[0.2660705664679154, 0.2741730548228516]	(0.2660985849217895, 0.2742258045204782)	0.008091536496743434	0.014731029581637411	0.9972904324531555	1
0.05	4704	1	3622	[0.2660957819179762, 0.27410866675809775]	[0.26609173662963187, 0.27415553629506567]	(0.2660155495819332, 0.2741133764245892)	0.006313999283802496	0.010489481213288632	0.9492371345241356	1
0.05	4704	1	3626	[0.26610540072748656, 0.27409904788305683]	[0.2660802590664317, 0.2740346208985677]	(0.266022557867573, 0.27402580029008594)	0.01116984716673064	0.019326520875429964	0.79279530966688	1
0.05	4704	1	3631	[0.2661174269627169, 0.2740870215661162]	[0.2661015150023991, 0.27405284341400904]	(0.26610644246292114, 0.2739768651103005)	0.006272628044982187	0.015179469314819949	0.8187844157218933	1
0.05	4704	1	3636	[0.26612945637795704, 0.27407499206939057]	[0.266143930129573, 0.2740410760561209]	(0.26621479802331616, 0.2740618540895533)	0.00609018281017959	0.01239433425521641	0.7131907343864441	1
0.05	4704	1	3640	[0.26613908231144756, 0.27406536607087295]	[0.2660865778391838, 0.2741421841161625]	(0.26608826317002476, 0.27413586316202754)	0.01605372868369248	0.015074833825978073	0.99157402114598	1
0.05	4704	1	3645	[0.2661511178705671, 0.27405333043067004]	[0.26612408599504, 0.27407119619247644]	(0.2660675730541109, 0.27396258338444823)	0.0056495551487369955	0.021825339095529972	0.7856130893774018	1
0.05	4704	1	3650	[0.266163157078497, 0.2740412911418789]	[0.2661362479231914, 0.2740109645527736]	(0.26614976983625815, 0.2740213228400564)	0.00724040879063903	0.004226757144735416	0.9574457477700121	1
0.05	4704	1	3655	[0.26617520010515716, 0.27402924803457884]	[0.26623893940071147, 0.2739854238623795]	(0.2662414770653486, 0.27394229518890734)	0.013695290469352472	0.019509660144669816	0.5492382049560547	1
0.05	4704	1	3659	[0.26618483739102117, 0.27401961068436154]	[0.2661578713875484, 0.27404202884558154]	(0.26610056826781303, 0.2739995380331546)	0.006263721260726829	0.01317605954440293	0.9529972517359826	1
0.05	4704	1	3664	[0.26619688772393446, 0.2740075602712043]	[0.26619465390201236, 0.2740052717267]	(0.2662852114748402, 0.2739732304825331)	0.0005788327944494798	0.01570332629292459	0.7505240079491423	1
0.05	4704	1	3669	[0.2662089423586471, 0.27399550555646635]	[0.26617946329972814, 0.2740674796868578]	(0.26613126214925775, 0.2740291008322706)	0.012861685920932397	0.014089359084146325	0.9764267062687659	1
0.05	4704	1	3673	[0.2662185892814086, 0.2739858585698415]	[0.2662067300784068, 0.27399061167642014]	(0.26617298908150344, 0.273900893339195)	0.0021341935088965425	0.01671158474444845	0.8606800104873418	1
0.05	4704	1	3678	[0.2662306521018847, 0.27397379566973157]	[0.2662197656446957, 0.27396360699048233]	(0.26624162039706034, 0.2739484534789314)	0.002717959096132594	0.004689372689230864	0.880815158418479	1
0.05	4704	1	3683	[0.2662427197184688, 0.27396172797373]	[0.26630474828226364, 0.2739375770364368]	(0.2663663816981465, 0.27397068849310957)	0.011164582060044448	0.0171613658032006	0.854886892309884	1
0.05	4704	1	3687	[0.26625237738542984, 0.27395207024338974]	[0.26626830379547317, 0.27393646878003297]	(0.26632300166908374, 0.27393671956614396)	0.004094692344450146	0.011166024734454383	0.8186078764110699	1
0.05	4704	1	3692	[0.26626445408810195, 0.27393999346168696]	[0.26629853589130076, 0.2739262421380721]	(0.2663152885375313, 0.2739123415917034)	0.0062318912698543505	0.010225511927276498	0.9433400196429315	1
0.05	4704	1	3697	[0.26627653609308743, 0.27392791137788464]	[0.266293501804843, 0.27397723587472433]	(0.266233209753032, 0.273928264655236)	0.008608335667539269	0.005676323036278852	0.6033661016255776	1
0.05	4704	1	3702	[0.26628862358418826, 0.2739158238081798]	[0.2663189308784193, 0.2738846204983715]	(0.2662225451227642, 0.27380658986326045)	0.008064637381076989	0.022787736349098142	0.6507284829581605	1
0.05	4704	1	3706	[0.26629829765163215, 0.27390614967800553]	[0.2662585148669289, 0.27395984346689967]	(0.26621268957589383, 0.2739222998070088)	0.012137720444460487	0.013198877983595314	0.9484285114733962	1
0.05	4704	1	3711	[0.2663103954861745, 0.2738940517652403]	[0.2663097844390037, 0.273944730633402]	(0.26629506839633643, 0.27397541882425036)	0.0067177834691452	0.012589809508786631	0.7392451202565331	1
0.05	4704	1	3716	[0.26632249933030483, 0.2738819478430975]	[0.2662990108598985, 0.2738926246411272]	(0.2662767144408973, 0.27390597988151655)	0.004499210707882173	0.0091511992039075	0.45886374921196416	1
0.05	4704	1	3720	[0.2663321868602757, 0.27387226025086775]	[0.26626260387601325, 0.2738864531115636]	(0.26630053742639503, 0.2738794506148594)	0.010988654467048331	0.0051247186643400555	0.9881282950648868	1
0.05	4704	1	3725	[0.2663443020021873, 0.2738601450313205]	[0.2662643803844748, 0.27391953643031136]	(0.2662357759977668, 0.273925664066098)	0.018198586138437278	0.022632974323084643	0.6252382397651672	1
0.05	4704	1	3730	[0.26635642369076773, 0.27384802326531243]	[0.2663490020888608, 0.2738167309344032]	(0.2662932313033033, 0.2737870003037741)	0.005162531469807052	0.016441928464396738	0.8374624251562227	1
0.05	4704	1	3734	[0.2663661258863885, 0.27383832100789907]	[0.266387436435261, 0.2738658641423419]	(0.2664286451870632, 0.27395282989006187)	0.006514051777277485	0.02333400416726117	0.8279703259468079	1
0.05	4704	1	3739	[0.26637825985229746, 0.2738261869649351]	[0.26638707087124036, 0.2738032870939444]	(0.2663820079705238, 0.27373595753056257)	0.004257679949604021	0.012617947407060015	0.6761736140309459	1
0.05	4704	1	3744	[0.2663904009163677, 0.2738140458240158]	[0.2663592314609931, 0.27386074719316184]	(0.26635698444036726, 0.27389251938559067)	0.01038067869226278	0.014848320442890861	0.8095932822819283	1
0.05	4704	1	3749	[0.2664025492792145, 0.27380189738452476]	[0.26636859007848945, 0.2738533312190127]	(0.26635528638905226, 0.27379076953391224)	0.01140894970309736	0.007841250309736814	0.3120868197573353	1
0.05	4704	1	3753	[0.2664122733606924, 0.27379217324187843]	[0.2664073888157313, 0.2737839409319724]	(0.26642813029031265, 0.2737724628865801)	0.0017762001041917719	0.004819480682831001	0.9027566313743591	1
0.05	4704	1	3758	[0.26642443537325833, 0.2737800111530353]	[0.26645891011263745, 0.27380253896306095]	(0.2664777167455621, 0.27377618708165097)	0.007725907980413282	0.007763558611562527	0.7925469337402967	1
0.05	4704	1	3763	[0.2664366052570305, 0.27376784119318853]	[0.26643724492948545, 0.2738037388692887]	(0.2664090657874364, 0.27374184473730034)	0.004959506706154748	0.00727511338917175	0.5945159168998569	1
0.05	4704	1	3767	[0.2664463469712842, 0.2737580994182207]	[0.26640333664166155, 0.2737809329299698]	(0.26639371088156827, 0.27377811691075116)	0.008924836599707553	0.009838784860863758	0.9347697496414185	1
0.05	4704	1	3772	[0.266458531549819, 0.27374591476397414]	[0.26654110806119896, 0.2737494094461948]	(0.26659246366103184, 0.27371549665212425)	0.011805326439959463	0.022552707636326663	0.8740847340293638	1
0.05	4704	1	3777	[0.2664707245885076, 0.2737337216497743]	[0.2664758577964873, 0.2737829467912758]	(0.2664142214827919, 0.2737308023197237)	0.0074339028511223315	0.008118373442265514	0.36291741059834204	1
0.05	4704	1	3782	[0.26648292630187953, 0.27372151986109083]	[0.2664979363887678, 0.2737282289735567]	(0.26649238027434763, 0.2737365223095771)	0.002997693862952455	0.0033716271113576335	0.8811954412069153	1
0.05	4704	1	3786	[0.26649269406396703, 0.2737117520388973]	[0.26649234732665084, 0.27361657428079966]	(0.26646252037693574, 0.27361809365881384)	0.013231630476650547	0.017082095439786338	0.9250909720865171	1
0.05	4704	1	3791	[0.2665049119396923, 0.2736995340882178]	[0.26646817269241974, 0.27371666644201476]	(0.2665526039854603, 0.27372149374981003)	0.007432109750045712	0.009651620281312834	0.9061701318422632	1
0.05	4704	1	3796	[0.2665171391030706, 0.2736873068500827]	[0.26658985055330686, 0.2736764099776814]	(0.266641858266049, 0.2737149166702493)	0.011660581117140745	0.021163335727349852	0.947440353693222	1
0.05	4704	1	3800	[0.2665269276709643, 0.2736775182225252]	[0.26655876804410783, 0.27366937947337433]	(0.26656186469281207, 0.27370295126486355)	0.00559102384706367	0.008412746055831977	0.872053878952487	1
0.05	4704	1	3805	[0.2665391721168898, 0.2736652737021964]	[0.2665309453039775, 0.2736366210142751]	(0.26657334165627233, 0.27359707734620653)	0.005169302389114727	0.014364922271589586	0.899033374677079	1
0.05	4704	1	3810	[0.2665514264824126, 0.27365301926246555]	[0.26653013827872557, 0.2736788802792725]	(0.26647992613574734, 0.27370362200121867)	0.006595457003536143	0.016903132093645024	0.7092463256572034	1
0.05	4704	1	3814	[0.2665612372717575, 0.27364320841389456]	[0.26659257968595645, 0.27363730407893755]	(0.2665708891477845, 0.2736129064832782)	0.005259376013880601	0.005641622345172181	0.9504317085098365	1
0.05	4704	1	3819	[0.26657351007520735, 0.27363093553658624]	[0.2665540916296945, 0.27367322835408364]	(0.2665983701318426, 0.2736907759537207)	0.00866836322988862	0.011900703896062792	0.9170286774533015	1
0.05	4704	1	3824	[0.2665857934503384, 0.2736186520877898]	[0.26660795137799514, 0.27367586082135315]	(0.26659100712740724, 0.27364335198232526)	0.011194063055672276	0.004238515553039335	0.8757230659414506	1
0.05	4704	1	3829	[0.2665980876351538, 0.2736063578295015]	[0.2666012570990956, 0.27363548167107793]	(0.26658989248426435, 0.2736082583357087)	0.004588815881758079	0.0014384626436316772	0.7907029986381531	1
0.05	4704	1	3833	[0.2666079309276945, 0.2735965144783207]	[0.2666496484544304, 0.27358235895850425]	(0.26664636690141597, 0.273648847032237)	0.007994902850849583	0.012891579205044912	0.9964158796993257	1
0.05	4704	1	3838	[0.2666202451786437, 0.2735842001542429]	[0.2665898214342775, 0.27359683727463974]	(0.2665749038107915, 0.27355444169166043)	0.0061453928097294774	0.010714318064864892	0.663656817509668	1
0.05	4704	1	3843	[0.26663257092070825, 0.27357187433924024]	[0.26666446856743187, 0.2735758079256697]	(0.26666238500539063, 0.27358648573888955)	0.005160594853306888	0.006388557451918797	0.9731547148940465	1
0.05	4704	1	3847	[0.2666424399551379, 0.27356200524659635]	[0.266622205518578, 0.27357011778597334]	(0.2666409913900889, 0.2736020274395604)	0.004079927155949292	0.0059575554153656896	0.9754152297973633	1
0.05	4704	1	3852	[0.266654787010529, 0.27354965811860765]	[0.2666374175035048, 0.27354404664908094]	(0.26666356500519883, 0.2735023109959098)	0.0033246783251070777	0.00814012568006861	0.9237109189470537	1
0.05	4704	1	3857	[0.2666671462616963, 0.2735372987950311]	[0.2666896533487235, 0.2735141764035185]	(0.26669231025924567, 0.2735723122012622)	0.0066416980290336936	0.008714838181613116	0.8153332597386198	1
0.05	4704	1	3861	[0.2666770426165699, 0.27352740238236517]	[0.2666815012583224, 0.27350603772222454]	(0.26666510450027536, 0.27354811057265904)	0.0037696271109871615	0.004743030333704934	0.9912444519878892	1
0.05	4704	1	3866	[0.2666894244713782, 0.2735150204554846]	[0.26669961545669274, 0.2734630818145738]	(0.26664302604109813, 0.2734192912539106)	0.009102447078612075	0.020682151830117568	0.3634530302661442	1
0.05	4704	1	3871	[0.2667018192513302, 0.27350262560364624]	[0.26670563154304733, 0.2735402605660903]	(0.266729950539614, 0.2736089413895343)	0.006060921232410088	0.01946499156692627	0.9030035533692063	1
0.05	4704	1	3876	[0.26671422722320104, 0.27349021756007474]	[0.2667369789905539, 0.27346803079889553]	(0.2667263809329241, 0.273479949930693)	0.006632023703974088	0.003308939061318017	0.9931391941414174	1
0.05	4704	1	3880	[0.2667241632803391, 0.27348028144570924]	[0.2667292745419985, 0.273451619498359]	(0.26666093814226777, 0.27345278637911674)	0.004998907387790963	0.01330336377375907	0.6867995249863168	1
0.05	4704	1	3885	[0.26673659568093167, 0.2734678489737479]	[0.26668492761971047, 0.273462794705341]	(0.26667567841036477, 0.27344878749718005)	0.008362522085604507	0.011775138210735281	0.7618699887800426	1
0.05	4704	1	3890	[0.26674904203890615, 0.27345540254458833]	[0.26674208984171544, 0.2734407844109884]	(0.2666650347843377, 0.27345081790560444)	0.003213068085062165	0.013046700367389197	0.8947404405473234	1
0.05	4704	1	3894	[0.2667590093627882, 0.27344543516388964]	[0.26676872648101635, 0.2734703578669504]	(0.2667008836414536, 0.27348749578412734)	0.005161380200632726	0.014762349676992415	0.9923969507217407	1
0.05	4704	1	3899	[0.26677148155273156, 0.2734329629030895]	[0.2667882489856797, 0.273473026490101]	(0.2668358756599829, 0.2734853055788057)	0.008480286335584508	0.017387524980423397	0.9305691128404212	1
0.05	4704	1	3904	[0.2667839684941703, 0.27342047589097573]	[0.26680484886652256, 0.2734310669811252]	(0.26678303013886684, 0.27345713370214497)	0.004734616549382009	0.005633141007813647	0.6652815024315266	1
0.05	4704	1	3909	[0.266796470478017, 0.2734079738366345]	[0.26677101413102905, 0.2734215339507416]	(0.2667835814138586, 0.27348145042207905)	0.0058666784180398945	0.012894496667068434	0.9912883397240827	1
0.05	4704	1	3913	[0.2668064830936636, 0.27339796116472204]	[0.2668063747086655, 0.2733933580538079]	(0.2667930464301401, 0.27341561038555817)	0.0007147741964261822	0.004693934942552769	0.7205841284544213	1
0.05	4704	1	3918	[0.2668190128997282, 0.2733854312884868]	[0.26682279725028246, 0.27337724775474515]	(0.2668657501697236, 0.27336947174341564)	0.0018225893611050203	0.009548099337361338	0.8335796402898017	1
0.05	4704	1	3923	[0.26683155858426333, 0.2733728855339598]	[0.2668512865815078, 0.2733683941865205]	(0.26684786517273673, 0.273321482361664)	0.003702512482562481	0.010351074222385237	0.6194679141044617	1
0.05	4704	1	3927	[0.26684160677025814, 0.27336283729209976]	[0.26683755046409996, 0.27337470970913846]	(0.26681460916785427, 0.2733639516912447)	0.002436642982038273	0.0042923394903292555	0.8334328066385053	1
0.05	4704	1	3932	[0.26685418181151455, 0.27335026218117153]	[0.2668322866013794, 0.27340749619704624]	(0.26682617730686253, 0.2733644756330518)	0.012034479640311457	0.0064570251196933715	0.991270157427357	1
0.05	4704	1	3937	[0.2668667736006798, 0.27333767032251177]	[0.26684310257862304, 0.27327826299260743]	(0.2668190764064303, 0.2732607969902988)	0.01279197557670575	0.019110030179223525	0.9976825801679298	1
0.05	4704	1	3941	[0.2668768593047396, 0.273327584562983]	[0.2668892089971527, 0.27328984066512646]	(0.26686609237893943, 0.27337061602097157)	0.007765574918203955	0.008270918325374743	0.6216593939426989	1
0.05	4704	1	3946	[0.26688948204722496, 0.27331496175131986]	[0.26690073849459645, 0.2733225331802909]	(0.2668968148144204, 0.2732026540414928)	0.0029267412854496744	0.018619695732018715	0.7442659019781551	1
0.05	4704	1	3951	[0.26690212244271827, 0.27330232128682386]	[0.2669028467712326, 0.27329083615750843]	(0.26683862888935406, 0.27329987509929077)	0.0019076685157999318	0.010201559239284785	0.9775861241992343	1
0.05	4704	1	3956	[0.26691478082357745, 0.2732896628371363]	[0.26689588926756314, 0.27331814431718726]	(0.26688059753659976, 0.27332206368282996)	0.007376386596177231	0.010336797735143288	0.8717348471909214	1
0.05	4704	1	3960	[0.2669249207042508, 0.2732795229015256]	[0.2669294586308687, 0.2732675294910797]	(0.26691470701231235, 0.2733114684253709)	0.0026014747344683675	0.006590712559280454	0.9003030349431658	1
0.05	4704	1	3965	[0.26693761231229396, 0.27326683122496653]	[0.26696982132405694, 0.2732422376206299]	(0.26695930849068117, 0.2732332583884869)	0.00897466447019335	0.008732359494817432	0.9572018980979919	1
0.05	4704	1	3970	[0.26695032286320763, 0.2732541206057093]	[0.2669776734883656, 0.2732220447462477]	(0.26697342658857226, 0.27320464083757623)	0.009427092531677062	0.011514248467765276	0.9972951157609493	1
0.05	4704	1	3974	[0.2669605051791385, 0.27324393823522763]	[0.26695693673109183, 0.27324413632120476]	(0.266987325321256, 0.2732709206781486)	0.0005990797603608877	0.008525997225848125	0.9614411030127722	1
0.05	4704	1	3979	[0.2669732507178252, 0.2732311926285065]	[0.2669567687869628, 0.27324190565356526]	(0.26694974626200874, 0.273216694419427)	0.004326867735480855	0.006049986369165095	0.8239309157447903	1
0.05	4704	1	3984	[0.26698601619874307, 0.2732184270797249]	[0.26694220125141827, 0.27323556179543124]	(0.26697205661897117, 0.2732587342720617)	0.009684756276858386	0.008632027137904452	0.9964191678269603	1
0.05	4704	1	3988	[0.2669962431887324, 0.27320820003556723]	[0.2670051624743206, 0.2731895857487636]	(0.26696217091369323, 0.273189574712395)	0.0044323508792327715	0.008436976066411472	0.4672400664899078	1
0.05	4704	1	3993	[0.2670090454960219, 0.27319539766071976]	[0.26703713228485004, 0.273138978025131]	(0.2670130715482649, 0.27312748342786697)	0.013660138021104329	0.01162886999973134	0.6099883364834715	1
0.05	4704	1	3998	[0.2670218687897835, 0.2731825742995694]	[0.267005858344818, 0.2731791777383415]	(0.2670167605821755, 0.2732365947716565)	0.00314196189942606	0.009506472020612944	0.9992270048089875	1
0.05	4704	1	4003	[0.26703471345445595, 0.2731697295676764]	[0.2670630559612038, 0.2731821969883506]	(0.2670228786362999, 0.27317856766727366)	0.006638476898238044	0.003358343420094223	0.9309393763542175	1
0.05	4704	1	4007	[0.26704500483561167, 0.27315943813286514]	[0.2670339022897643, 0.2732341526318388]	(0.2669925544612448, 0.27325520385270763)	0.013840899977646814	0.023666676025547284	0.94091208531626	1
0.05	4704	1	4012	[0.26705788895693017, 0.2731465539446275]	[0.26702838743312013, 0.27313041212571837]	(0.2670348543962835, 0.2730740018208593)	0.007460297563546492	0.015639951483019776	0.9976819212697582	1
0.05	4704	1	4017	[0.2670707955596432, 0.273133647275162]	[0.267068861633886, 0.2731532003269279]	(0.26709200041342607, 0.27318364905390924)	0.003531522258566122	0.011648673176434365	0.7459782409780769	1
0.05	4704	1	4021	[0.2670811373032205, 0.2731233054783021]	[0.2671041146599451, 0.27311806274014083]	(0.2670893157740327, 0.2731275613168912)	0.004670524564721945	0.0020564732763084237	0.8289773756568393	1
0.05	4704	1	4026	[0.26709408540849455, 0.27311035730657374]	[0.2671265152226383, 0.2731008308335112]	(0.2671029235823156, 0.27313943316213374)	0.0069738017026231836	0.006271604368533135	0.9479648305125232	1
0.05	4704	1	4031	[0.2671070571587991, 0.27309738548997986]	[0.2670718798962465, 0.2731464645742482]	(0.26707827467752265, 0.27319226655257267)	0.013870305755402268	0.020226317992656395	0.8607403791648348	1
0.05	4704	1	4036	[0.2671200529833643, 0.2730843895992897]	[0.26713265631157423, 0.2730785480653911]	(0.2670535751165004, 0.2729906797318261)	0.0030925253379072704	0.0265615423562785	0.5964118554522094	1
0.05	4704	1	4040	[0.2671304672697056, 0.2730739752601661]	[0.26708083872737065, 0.27310127143819707]	(0.2671073280665692, 0.27309885635077613)	0.012777274335710076	0.008014698665943842	0.9413018165616253	1
0.05	4704	1	4045	[0.26714350753365057, 0.2730609349303901]	[0.26713923485415275, 0.27307332318824556]	(0.2671459763335524, 0.27309222478547424)	0.002807665881477739	0.005674946977124451	0.9957082321561844	1
0.05	4704	1	4050	[0.26715657311422447, 0.2730478692841476]	[0.2671570495330174, 0.27307063765414946]	(0.2671715223979223, 0.2730769336158799)	0.003930425283299344	0.007434279621630013	0.9621077130967359	1
0.05	4704	1	4054	[0.2671670441147035, 0.2730373982312506]	[0.2671960995769233, 0.2730354194353894]	(0.2672079060346485, 0.2730088885703613)	0.005286607496737483	0.011817273618769941	0.861093697131843	1
0.05	4704	1	4059	[0.26718015642700144, 0.2730242858535752]	[0.26713226077500346, 0.2730685925146021]	(0.26709481417448344, 0.27303101415789854)	0.015531866659308946	0.015510016020110928	0.8897576928138733	1
0.05	4704	1	4064	[0.26719329536170666, 0.2730111468536536]	[0.26718774268285883, 0.2730475030871259]	(0.26716878859580373, 0.2729987095800409)	0.00715198394282901	0.006323480670833215	0.7047737128322137	1
0.05	4704	1	4068	[0.2672038260016595, 0.27300061616164273]	[0.26717512967328677, 0.27303318432589746]	(0.2670606572090163, 0.2729889335133545)	0.010458163376837248	0.02606944629860508	0.1359623372554779	1
0.05	4704	1	4073	[0.26721701407905674, 0.2729874280193171]	[0.2672153258782246, 0.2730163427605373]	(0.26716281928797614, 0.272973552493304)	0.005275444404528318	0.011686676347440916	0.9547568872185331	1
0.05	4704	1	4078	[0.26723023015314495, 0.2729742118804598]	[0.26723367129770437, 0.27295361020675757]	(0.2671824561356465, 0.2729601234614578)	0.0041857407288212745	0.010681119720184151	0.9290832772208002	1
0.05	4704	1	4083	[0.26724347473239485, 0.27296096723659924]	[0.2672378359818165, 0.2729343649795718]	(0.26726277531105336, 0.2729084333634244)	0.005633455912591567	0.01256397831401046	0.8157074778198093	1
0.05	4704	1	4087	[0.26725409126740296, 0.2729503506500165]	[0.2672835248287088, 0.2729188494061145]	(0.26724471261257376, 0.2729739173257788)	0.010697336816129943	0.005750419515569205	0.8637052035861595	1
0.05	4704	1	4092	[0.2672673884685053, 0.2729370533845876]	[0.26723209521381924, 0.272924017533756]	(0.2672063707665636, 0.27289935826774003)	0.008471421537373791	0.01722531596476662	0.901070258623869	1
0.05	4704	1	4097	[0.26728071565112366, 0.2729237261377998]	[0.2673292920214723, 0.2729432163245324]	(0.26732543570368716, 0.27289663255180185)	0.012020582602469299	0.012726121762668852	0.7923131141319545	1
0.05	4704	1	4101	[0.2672913993511047, 0.27291304238659575]	[0.2673131647119911, 0.2729114733332449]	(0.2673107783940293, 0.27295523062644134)	0.00415081749054147	0.010870253681157016	0.8882836550063788	1
0.05	4704	1	4106	[0.2673047818860761, 0.2728996597877358]	[0.2673117762628655, 0.27291714358597063]	(0.2673274602732635, 0.27292042288776375)	0.004361474960661749	0.007735802057556973	0.9724905490875244	1
0.05	4704	1	4111	[0.26731819596163175, 0.2728862456484472]	[0.26732867205538374, 0.2728778436462261]	(0.2673177409387585, 0.27283981784716727)	0.0033904323838596095	0.008419284277814132	0.3725052102938115	1
0.05	4704	1	4116	[0.2673316421559634, 0.27287279939053755]	[0.267346104011544, 0.27290559896580546]	(0.2673373931754962, 0.2729169412053737)	0.008478973278926993	0.008932885048335337	0.9631803524466213	1
0.05	4704	1	4120	[0.2673424226330182, 0.2728620188627314]	[0.2673280282918309, 0.2728149323360085]	(0.26732233198636435, 0.2728379285992286)	0.011109680640500552	0.007975344300624188	0.9832974570789582	1
0.05	4704	1	4125	[0.2673559281360962, 0.2728485132963525]	[0.26736133293134107, 0.2728519887442838]	(0.2673330692771497, 0.2728040498208478)	0.0016157469520815537	0.012206149535155753	0.6068513819270578	1
0.05	4704	1	4130	[0.2673694674408452, 0.2728349739284561]	[0.26738459238216744, 0.2728272670068292]	(0.26740724098031277, 0.27284218619675116)	0.00417744686625332	0.008220010888377871	0.7785943768270576	1
