alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	17346	1	11101	[0.26448919095831425, 0.2741104028283692]	[0.26451419413313304, 0.2741845404560169]	(0.26451772475137614, 0.27422843083527926)	0.010225603779422943	0.015048587140625957	0.987427858009456	1
0.05	17346	1	11118	[0.26449941676237054, 0.27410017592577496]	[0.26449077267127086, 0.27409027941289554]	(0.26455981721147026, 0.27411509733992934)	0.0019294230336738272	0.007833232671006551	0.9315649725526602	1
0.05	17346	1	11136	[0.2645102337402586, 0.27408935778838495]	[0.2644905998997055, 0.2741692078907197]	(0.2644163959429642, 0.274210941744768)	0.010278744937308959	0.021994052408007447	0.742712055451817	1
0.05	17346	1	11153	[0.26452044009232234, 0.27407915034467256]	[0.2644805907836932, 0.27407879725389034]	(0.26441011390408664, 0.27410720034480796)	0.0041883783869837155	0.014269872627927116	0.9992576775475497	1
0.05	17346	1	11170	[0.26453063712260516, 0.27406895222606387]	[0.264576714527488, 0.274017875526677]	(0.26459130300296096, 0.2740488708031513)	0.010185667302442414	0.008465573048542563	0.9539002285038244	1
0.05	17346	1	11188	[0.26454142390941093, 0.274058164290518]	[0.2645002962049468, 0.2740479082927478]	(0.26455076099249775, 0.2740565469320537)	0.005376063131893649	0.0011510707566245726	0.8242215404584721	1
0.05	17346	1	11205	[0.2645516020073021, 0.2740479851110945]	[0.26455562805765226, 0.2740333743364923]	(0.2644372833426991, 0.27399463697649085)	0.001962518229172705	0.01744584352393752	0.8342419801134979	1
0.05	17346	1	11222	[0.26456177103529677, 0.27403781500484437]	[0.26451031880868014, 0.2740453331467819]	(0.26445852354678, 0.2740853577902389)	0.006184612467601047	0.01566353695284106	0.9411772294206322	1
0.05	17346	1	11240	[0.26457252844682644, 0.27402705645518743]	[0.2645934197399763, 0.2740584477511431]	(0.2646158903119815, 0.27411233605539476)	0.005511599606556783	0.013484702275008087	0.943167664882392	1
0.05	17346	1	11257	[0.26458267906006405, 0.27401690477039375]	[0.26454803406962213, 0.2740133834309395]	(0.264568390969278, 0.27407256588521167)	0.004030716133135326	0.007359839883283592	0.895109422459436	1
0.05	17346	1	11274	[0.2645928208543904, 0.2740067619077432]	[0.26464451727857186, 0.2740089800602117]	(0.2647674216688337, 0.2740945469005093)	0.0057257503268006715	0.027614541393409464	0.8751435279846191	1
0.05	17346	1	11292	[0.2646035497035363, 0.2739960319309366]	[0.26460656021912576, 0.2739874592763636]	(0.264582324663756, 0.27397122474714675)	0.0012332384434740051	0.0048899144899714475	0.9334453843089783	1
0.05	17346	1	11309	[0.2646136735990021, 0.2739859069737538]	[0.26460706035120957, 0.27399645892853625]	(0.26460241467478973, 0.2740019467114314)	0.0018281471846821606	0.002904257550650269	0.9727634650750419	1
0.05	17346	1	11326	[0.2646237889257529, 0.2739757905884732]	[0.2645894318019519, 0.2740099128739231]	(0.26448814158084466, 0.27400897331075424)	0.007269205121028022	0.017732701509562965	0.8516210513008357	1
0.05	17346	1	11344	[0.2646344900228528, 0.2739650883740352]	[0.2646023147037202, 0.2740387114148295]	(0.2645646135879296, 0.2739488471829754)	0.01121173294911415	0.009160986858905318	0.3255597964899013	1
0.05	17346	1	11361	[0.2646445879651309, 0.27395498937974416]	[0.26455486070761247, 0.2739208228463328]	(0.2646093950011432, 0.2739577317419505)	0.013180010109554385	0.004057976006406561	0.9829556502538586	1
0.05	17346	1	11378	[0.2646546775882135, 0.2739448987077924]	[0.2646650429183987, 0.2739122343556443]	(0.26468778993339903, 0.2739229905197865)	0.0046317177793098185	0.005922413738403076	0.8205851178826202	1
0.05	17346	1	11396	[0.26466535174141403, 0.27393422344743545]	[0.2646535038411952, 0.27391198904124764]	(0.26461509280493933, 0.2739253817837598)	0.0036723775582824247	0.0063418576708055285	0.7700436910065438	1
0.05	17346	1	11413	[0.2646754244931344, 0.27392414965327383]	[0.264720993035799, 0.27388426028417556]	(0.2646739193729001, 0.2738864016727546)	0.009239966620605555	0.004243472817846761	0.706860363483429	1
0.05	17346	1	11431	[0.26468608096511725, 0.2739134920809093]	[0.2646805529399829, 0.27394636863046046]	(0.26467730796968947, 0.2739052983443442)	0.004144759184556368	0.0018369850350110628	0.9994604244621218	1
0.05	17346	1	11448	[0.2646961371902361, 0.27390343481971835]	[0.26469359456878727, 0.2739695823455798]	(0.2646450785867638, 0.27396832422676987)	0.007405157160956244	0.012436442736883713	0.8152830942139476	1
0.05	17346	1	11465	[0.2647061855124212, 0.2738933854645338]	[0.2647197120099573, 0.2739101597496862]	(0.26473446313723015, 0.27392231340081785)	0.003292141188947162	0.006207114504675371	0.9667119596666576	1
0.05	17346	1	11483	[0.26471681638869704, 0.2738827534978273]	[0.26474068481376317, 0.2738710471475691]	(0.2647640846150072, 0.2738546546473801)	0.003881193477632161	0.008222517333475565	0.8711911209628945	1
0.05	17346	1	11500	[0.26472684869577723, 0.2738727201640305]	[0.2647022159706688, 0.2738355296071411]	(0.26473064545337177, 0.2738762442953657)	0.0067415357644825535	0.0008001500044516607	0.600053071975708	1
0.05	17346	1	11517	[0.2647368733481912, 0.2738626944879309]	[0.26475596382360306, 0.2738246709307733]	(0.2647792812885955, 0.27378567139297616)	0.006258508872232893	0.013087154956278102	0.9877061247825623	1
0.05	17346	1	11535	[0.26474747943285293, 0.27385208732265576]	[0.26478154500294515, 0.2738568963433754]	(0.2648193394215851, 0.2738528446669455)	0.004267516921633185	0.007975224623608668	0.9320000473655451	1
0.05	17346	1	11552	[0.26475748858101134, 0.2738420771570098]	[0.2647244054083312, 0.27391589052630216]	(0.26474969834448225, 0.27388692724826535)	0.011629953223063816	0.005761082308316734	0.9071331127345914	1
0.05	17346	1	11569	[0.26476749032251534, 0.27383207440100876]	[0.2647844277337513, 0.2738213403687586]	(0.26480352732389134, 0.2737730742582303)	0.0030526986397308997	0.010484446206414533	0.4818295800287291	1
0.05	17346	1	11587	[0.26477807241882567, 0.27382149123376975]	[0.2647582717314521, 0.2738146769509417]	(0.2647673794980906, 0.2738389584132509)	0.0029365911522738486	0.0031042115688552085	0.9998917286414544	1
0.05	17346	1	11604	[0.2647880591665166, 0.27381150347769667]	[0.2648413087678345, 0.27372168523164375]	(0.2648290513856746, 0.27366904163564476)	0.015855126095650096	0.0203308243375091	0.24814015582446058	1
0.05	17346	1	11621	[0.2647980387554262, 0.27380152288335546]	[0.2647605450785771, 0.2738826053206362]	(0.2646422486550616, 0.2738408792526298)	0.012998830415861473	0.021214730558971273	0.8388575980810852	1
0.05	17346	1	11639	[0.26480859766620035, 0.27379096291120764]	[0.2648119272744901, 0.2738011758804402]	(0.2648868976341784, 0.2737968728722022)	0.001505972725468263	0.009368864108254327	0.9095022102225039	1
0.05	17346	1	11656	[0.26481856277157745, 0.2737809968064323]	[0.2648315043111192, 0.27379865232088424]	(0.26482522253448637, 0.2738244610924858)	0.003407210343022271	0.005565691192189082	0.8870295277003656	1
0.05	17346	1	11673	[0.2648285209660276, 0.2737710376154949]	[0.2647904341504555, 0.27387118347134326]	(0.26480663765017254, 0.27389314576813417)	0.015222606255903215	0.01584673304915407	0.9614591528718143	1
0.05	17346	1	11691	[0.2648390574940199, 0.2737605000355571]	[0.26478534250796903, 0.2737876129514579]	(0.2648088361663016, 0.27373403607666713)	0.008978612946493048	0.006332374342492786	0.7584744522934175	1
0.05	17346	1	11708	[0.2648490017153037, 0.2737505548237391]	[0.2648203940214112, 0.27371450969061795]	(0.2648862974999826, 0.2737462007772631)	0.0072398278647758385	0.00467893980382883	0.7926219380417296	1
0.05	17346	1	11725	[0.2648589392736177, 0.27374061627776325]	[0.264855196056279, 0.27369136113774345]	(0.26486913571034565, 0.2736587747237691)	0.005964642756046246	0.01036268158357323	0.9250300526618958	1
0.05	17346	1	11743	[0.2648694542219153, 0.2737301002868231]	[0.2648455192244006, 0.2737478922974885]	(0.2648318470845721, 0.27367077790264716)	0.00468717810830821	0.010893095455483781	0.9652766574184983	1
0.05	17346	1	11760	[0.2648793783177674, 0.2737201752091837]	[0.2648836512822149, 0.27374925538353345]	(0.26488605854481284, 0.2737313175538155)	0.003760270694843637	0.0020134087234446874	0.5794974565505981	1
0.05	17346	1	11777	[0.2648892959988326, 0.27371025654916536]	[0.2648552816634149, 0.27371005380155733]	(0.264799539132186, 0.27367934576720976)	0.0038641648866580836	0.013541855605504804	0.9287543605292056	1
0.05	17346	1	11795	[0.26489979017125576, 0.27369976134327956]	[0.26496329715268563, 0.27365215924971387]	(0.26497365264843875, 0.2736574955013408)	0.012626072611327754	0.01319644313051438	0.9288809299468994	1
0.05	17346	1	11812	[0.26490969490115857, 0.2736898556402211]	[0.2648847868280601, 0.2736843579927614]	(0.2648499211888823, 0.2736661508285114)	0.0034532064662720074	0.009443341966556495	0.954236162436019	1
0.05	17346	1	11829	[0.2649195934648102, 0.27367995610621043]	[0.2649142791098593, 0.273754270803403]	(0.26493400533772393, 0.2737420396659864)	0.009007819792589133	0.008670546801354151	0.7854400873184204	1
0.05	17346	1	11847	[0.26493006766632, 0.2736694808802975]	[0.2648887410898768, 0.2737003516958002]	(0.2648889672980831, 0.2737083923793414)	0.008193438767860162	0.00907223164135973	0.8929427379680531	1
0.05	17346	1	11864	[0.2649399537909649, 0.2736595937910147]	[0.2649561010315778, 0.2736333982857347]	(0.2649395965712493, 0.27363081379690446)	0.004856019960988611	0.0033414246692371474	0.9114670670745616	1
0.05	17346	1	11882	[0.26495041500451466, 0.2736491315590923]	[0.26493705762593184, 0.27372379643341144]	(0.2649239420975048, 0.27376381921380344)	0.010017624835623296	0.01596861131256111	0.9278080285095065	1
0.05	17346	1	11899	[0.2649602890354894, 0.2736392565691501]	[0.26495446322853, 0.2735872136524814]	(0.2649540836653884, 0.27354286044358556)	0.00666322402370334	0.011813408529967817	0.9776209592819214	1
0.05	17346	1	11916	[0.26497015731717255, 0.2736293873312359]	[0.264947874004903, 0.2735956392910098]	(0.26491611820857464, 0.27363839507791776)	0.0064540996931606864	0.007228256592197613	0.9378974416225891	1
0.05	17346	1	11934	[0.26498059991026535, 0.2736189437286327]	[0.2649809046977264, 0.2736464332269697]	(0.26495051629152333, 0.2736795496321185)	0.0032073413810586038	0.010389411827084416	0.7257667416914781	1
0.05	17346	1	11951	[0.26499045661246834, 0.27360908607579526]	[0.26497813990664426, 0.27366034145374024]	(0.2650362916112874, 0.2736875586547073)	0.007322115643620619	0.0142929882997066	0.9127692653409218	1
0.05	17346	1	11968	[0.26500030781549466, 0.2735992339248351]	[0.26497098028546034, 0.27362696807623904]	(0.26500810665463426, 0.27365512220779786)	0.006592162883946373	0.007358577459384952	0.9696561694145203	1
0.05	17346	1	11986	[0.2650107325982084, 0.27358880814135766]	[0.2650423814743422, 0.2735650417188541]	(0.26501074138664116, 0.27356149560991516)	0.0064601084892114136	0.0031850174013775545	0.9986021226155396	1
0.05	17346	1	12003	[0.26502057273752866, 0.2735789670596278]	[0.2650069359438008, 0.2735605280651427]	(0.26493166203906937, 0.2735423167124523)	0.0037419122468811405	0.01452025172423732	0.9912709580083018	1
0.05	17346	1	12020	[0.2650304076286256, 0.2735691312287867]	[0.264969463307569, 0.2736541208247254]	(0.2649675399121203, 0.2736174219720019)	0.0168036467422078	0.012850864202657242	0.9390196219761981	1
0.05	17346	1	12038	[0.26504081541375324, 0.2735587224515291]	[0.2649853762525041, 0.27355883446844415]	(0.2649799819096236, 0.27351173788804384)	0.006479436507995651	0.0125680532111071	0.9739755306007457	1
0.05	17346	1	12055	[0.26505063975878684, 0.27354889717220443]	[0.26508226961109943, 0.27357934289142444]	(0.2651376946198437, 0.2735331469438155)	0.007278430327237406	0.01209719645388807	0.9841944929711468	1
0.05	17346	1	12072	[0.26506045910752796, 0.27353907689180346]	[0.26505121940666104, 0.27349912115733016]	(0.26509005090942916, 0.27348717627921826)	0.005795978010507907	0.009611521188930383	0.9762044770348021	1
0.05	17346	1	12090	[0.2650708507110294, 0.27352868430469435]	[0.2650972603636288, 0.27354293249138684]	(0.26506558659521817, 0.2735144953845636)	0.0047990376327720075	0.0022985715880595725	0.8418225646018982	1
0.05	17346	1	12107	[0.2650806600335095, 0.2735188740559371]	[0.265135068482903, 0.2734864830108855]	(0.2651852721071709, 0.27345230794319453)	0.010286476997907523	0.020286068349182562	0.8556463301879389	1
0.05	17346	1	12124	[0.26509046461274943, 0.2735090685530176]	[0.2650307440179734, 0.2735024650736912]	(0.2650248933949477, 0.2735477713953105)	0.007822780766212678	0.012234606677482995	0.7215654850006104	1
0.05	17346	1	12142	[0.26510084085421626, 0.2734986913363562]	[0.26511667032135383, 0.2734987311991148]	(0.2650706362694716, 0.27341973224519267)	0.0018896805321836352	0.012952416072494644	0.807343040561171	1
0.05	17346	1	12159	[0.26511063592945616, 0.27348889534275045]	[0.26508615202567976, 0.27347948526200017]	(0.26507360467612107, 0.27344360586638927)	0.0040336808168150995	0.009782280013536981	0.5459296100385003	1
0.05	17346	1	12176	[0.2651204265157765, 0.2734791038406287]	[0.26507149242475, 0.2734796509931821]	(0.2649802550518163, 0.2734362927959838)	0.00588490847041423	0.021530269940314484	0.44681558332026716	1
0.05	17346	1	12194	[0.2651307882189087, 0.2734687411706077]	[0.2651204352871298, 0.273472376536932]	(0.2651210059264708, 0.2735399510030496)	0.0016748559029321486	0.009620222503302966	0.9522570503772083	1
0.05	17346	1	12211	[0.26514056982625656, 0.2734589586527042]	[0.26510716158031633, 0.2734287976081734]	(0.26509215615548853, 0.27338479304372554)	0.007611450556095245	0.014650672080221083	0.9435469627020726	1
0.05	17346	1	12228	[0.2651503472004253, 0.2734491803705119]	[0.26512740461735945, 0.27351147777303814]	(0.2651381134303731, 0.27353006718617645)	0.010166894301766982	0.011096413115045833	0.8994847245372173	1
0.05	17346	1	12246	[0.2651606951935219, 0.2734388314187265]	[0.2651880051060259, 0.2734490061230549]	(0.26523748427079674, 0.2734406258312705)	0.004522588154702301	0.009490839145505858	0.842133659376241	1
0.05	17346	1	12263	[0.26517046411682854, 0.2734290615925754]	[0.2651467761534967, 0.2734060240373456]	(0.2650975358929225, 0.2733613067403241)	0.00564162137436075	0.01688563190331327	0.3669617912010843	1
0.05	17346	1	12280	[0.2651802290642721, 0.2734192957447875]	[0.2651501638735414, 0.2733861490701205]	(0.2651496373400275, 0.27335115658932274)	0.007644317007146739	0.011938930833288453	0.9830720886620484	1
0.05	17346	1	12298	[0.26519056418073683, 0.2734089596777298]	[0.265143357529226, 0.2734024116052991]	(0.26514284774647867, 0.27339875790503965)	0.00650342503495227	0.007006704897059235	0.8878659406149744	1
0.05	17346	1	12315	[0.26520032120883785, 0.27339920175439825]	[0.2651499995556623, 0.27347852623885016]	(0.2651365743141302, 0.2734480641170509)	0.015566515250428958	0.013548624859140102	0.9272862672805786	1
0.05	17346	1	12333	[0.2652106481303915, 0.27338887388764344]	[0.2651706616546323, 0.2734133210519142]	(0.2652133956163395, 0.2734467108371028)	0.007817093601028335	0.00735599491708383	0.6168793439865112	1
0.05	17346	1	12350	[0.2652203975989913, 0.2733791235288835]	[0.26524957116663284, 0.27335599516116904]	(0.265292360368249, 0.2734127138197582)	0.0064105518196617695	0.012884397682893511	0.9842217074108194	1
0.05	17346	1	12367	[0.2652301435262048, 0.27336937671395733]	[0.2652733494535854, 0.2733316569742352]	(0.2652719593534554, 0.27330730799613245)	0.009942664773935683	0.012763431478017173	0.9228637482103818	1
0.05	17346	1	12385	[0.26524045897832427, 0.2733590603245628]	[0.26520925055096006, 0.27336866736073134]	(0.26519348324011127, 0.27333749863565426)	0.0050022525487191105	0.008393457855176645	0.9055867133950295	1
0.05	17346	1	12402	[0.2652501978840175, 0.27334932053616356]	[0.26527842870087337, 0.2733778636642207]	(0.2652849456088211, 0.2734190897969683)	0.006985270611308492	0.012794512000167013	0.6058832142270857	1
0.05	17346	1	12419	[0.26525993351065735, 0.2733395840292342]	[0.26527112751376514, 0.2733310768429401]	(0.2653193874933627, 0.2733965102003485)	0.0024383714811140322	0.014303331518659701	0.9272592663764954	1
0.05	17346	1	12437	[0.2652702383429971, 0.27332927826744635]	[0.2653249184092238, 0.2733124276923994]	(0.2652755987682833, 0.27335687843362266)	0.008875826642404938	0.00407593154797703	0.9269949632033715	1
0.05	17346	1	12454	[0.26527996749043203, 0.2733195482446664]	[0.2653252997048887, 0.27330782804907194]	(0.26529884307647544, 0.2733256047995035)	0.007096440945768556	0.0030988397715114857	0.903193370244123	1
0.05	17346	1	12471	[0.26528969362334043, 0.27330982123879943]	[0.26530345299535096, 0.27334686511724715]	(0.2653267795209502, 0.27337667057865034)	0.006305345554165509	0.012852174308771613	0.9484648454129935	1
0.05	17346	1	12489	[0.26529998869265947, 0.2732995252477616]	[0.26530704221061124, 0.27325088698907957]	(0.26524283335085286, 0.27320808251664463)	0.006961875384926097	0.01844405555344264	0.7052525373701363	1
0.05	17346	1	12506	[0.2653097088933799, 0.273289804178965]	[0.26530520977125205, 0.2732658034726916]	(0.2653864232448545, 0.2732426653324562)	0.0035693520479539442	0.015520265554608392	0.9050252504562686	1
0.05	17346	1	12523	[0.2653194263464762, 0.2732800858601495]	[0.26536781539100845, 0.2732416637989596]	(0.2653473655664672, 0.27320264561883256)	0.0109050142859477	0.013237529017156469	0.9489173118070475	1
0.05	17346	1	12541	[0.2653297125172289, 0.27326979877531143]	[0.2652904084567442, 0.2732399055476478]	(0.2652955185199093, 0.2731973799000733)	0.008672001918159644	0.013369591880788234	0.9707213369239858	1
