alpha	dataset_size	minimum_threshold_alpha	sample_size	confidence_interval_taylor	confidence_interval_empirical	confidence_interval_empirical_percentile	error	error_empirical	normal_distribution_pvalue	follows_normal
0.05	127162	1.1414080044713393	55315	[0.1393987719856108, 0.14546238838488112]	[0.1394140223445386, 0.1454692629710687]	(0.13941374404830897, 0.14541475133148818)	0.003644671438996938	0.01032537548032586	0.5798004122383096	1
0.05	127162	1.1414080044713393	55442	[0.13940494510961277, 0.1454562572311584]	[0.1394403472997859, 0.1454482633094684]	(0.13943451075622415, 0.14547236575917954)	0.007171355731040108	0.007527774530646347	0.9628237724213246	1
0.05	127162	1.1414080044713393	55569	[0.1394111024657967, 0.1454501416534122]	[0.13939716613375497, 0.14548381389220322]	(0.1393835384119958, 0.1454558803220638)	0.007821804829541201	0.00548432926632203	0.8325595855712891	1
0.05	127162	1.1414080044713393	55696	[0.13941724415242085, 0.14544404155469604]	[0.13937149035955623, 0.14549415115665595]	(0.1393528299329555, 0.14545025165539727)	0.015657146133253974	0.011582653026383949	0.8015556809560257	1
0.05	127162	1.1414080044713393	55824	[0.1394234184426031, 0.14543790898841946]	[0.13940155575235338, 0.14543243448037227]	(0.13944062598071483, 0.14536700474414577)	0.0045287605326939095	0.014649916183961054	0.9034205678104694	1
0.05	127162	1.1414080044713393	55951	[0.13942952896049554, 0.14543183967979112]	[0.13942388072024692, 0.14539552864174354]	(0.13944508037292824, 0.1453559021070311)	0.006983948888256597	0.015242294088279151	0.9608287811279297	1
0.05	127162	1.1414080044713393	56078	[0.1394356241, 0.14542578556289731]	[0.13942828881958355, 0.14543127465368996]	(0.13938635997996085, 0.14538294954597974)	0.0021363320793168494	0.015249817336424054	0.8868636143051052	1
0.05	127162	1.1414080044713393	56205	[0.13944170395648958, 0.1454197465436302]	[0.13943288400318204, 0.14539677108434473]	(0.13944161342830919, 0.1454369786891777)	0.005310863975613533	0.0028893441807386067	0.8552153405896623	1
0.05	127162	1.1414080044713393	56332	[0.13944776862463615, 0.14541372252857176]	[0.13942319090882996, 0.14541572481316853]	(0.139468792192593, 0.14538105897970977)	0.004435519402520183	0.008998915795081941	0.7784267297462968	1
0.05	127162	1.1414080044713393	56459	[0.1394538181984183, 0.14540771342498593]	[0.13944389962433046, 0.1454474447647588]	(0.13939598216362536, 0.14542769339282424)	0.008270099199612524	0.012901148558727038	0.9716435873622508	1
0.05	127162	1.1414080044713393	56587	[0.13945990022817045, 0.14540167200028498]	[0.1394355728750549, 0.14542121409097955]	(0.13941091997465838, 0.14541365111210902)	0.0073291134947106595	0.010155271648899955	0.5023999590084367	1
0.05	127162	1.1414080044713393	56714	[0.13946591977539602, 0.1453956925597395]	[0.13946628881126885, 0.14538805705139182]	(0.13945995153650437, 0.1453543116303434)	0.0013498905458304566	0.007976959928406746	0.963550187172074	1
0.05	127162	1.1414080044713393	56841	[0.13947192450682333, 0.14538972775577141]	[0.1394936007256534, 0.145336357902114]	(0.1394852617566149, 0.1452921725226769)	0.012681407159121583	0.01873879178152893	0.9917153091942226	1
0.05	127162	1.1414080044713393	56968	[0.13947791451372205, 0.14538377749830989]	[0.139445450229694, 0.14538481230193245]	(0.13938151734394943, 0.14541095879526134)	0.005640182774372615	0.02049583990854953	0.9352870869769352	1
0.05	127162	1.1414080044713393	57095	[0.13948388988670357, 0.1453778416979309]	[0.13950185848051022, 0.14532538264311762]	(0.13950612012760621, 0.14531480947718456)	0.011949138858882935	0.014466094121529216	0.5770437619307541	1
0.05	127162	1.1414080044713393	57222	[0.1394898507157284, 0.14537192026585177]	[0.1394979318800028, 0.1453566223444615]	(0.13949721325635778, 0.145361603333805)	0.003974636046967017	0.003005655156831266	0.9776543115983194	1
0.05	127162	1.1414080044713393	57350	[0.13949584385483704, 0.1453659666573478]	[0.13952525808548918, 0.14535630354792392]	(0.13954049541755442, 0.1454295848177577)	0.006656988514670781	0.01824645258427038	0.9027500178718902	1
0.05	127162	1.1414080044713393	57477	[0.13950177575048894, 0.14536007380945803]	[0.13949694265797627, 0.14539325883897716]	(0.13949796585784646, 0.14540981036542733)	0.0064477753337420785	0.009057485957743139	0.6998520813479538	1
0.05	127162	1.1414080044713393	57604	[0.13950769336891378, 0.14535419506661773]	[0.13953126015003625, 0.1453230252221886]	(0.13953113049484478, 0.14531238265190105)	0.00936228677964912	0.01116044158052798	0.6618422209539437	1
0.05	127162	1.1414080044713393	57731	[0.13951359679752773, 0.14534833034254668]	[0.1395030916292189, 0.14531634363954646]	(0.1395003482811935, 0.14534264460585966)	0.007269484343243704	0.0032377412965011176	0.7523738738645874	1
0.05	127162	1.1414080044713393	57858	[0.13951948612312848, 0.14534247955157342]	[0.13951422913450748, 0.14537032330619573]	(0.13949237614050303, 0.1453648146593718)	0.005652358427454374	0.008419856634504397	0.9214816577743711	1
0.05	127162	1.1414080044713393	57985	[0.13952536143190197, 0.14533664260862877]	[0.13954639584399212, 0.14534977657074802]	(0.13954407037761063, 0.14538578848209216)	0.005866404333286668	0.011578476891003997	0.9821923971176147	1
0.05	127162	1.1414080044713393	58113	[0.13953126890695378, 0.145330773631824]	[0.13949524328819293, 0.1453181477539686]	(0.1395173341060083, 0.145333866294024)	0.008337116551772716	0.00292742524154721	0.9625286212772473	1
0.05	127162	1.1414080044713393	58240	[0.13953711632952304, 0.14532496423948915]	[0.13948438725888304, 0.14533579739868066]	(0.13952474677518178, 0.14537553436952966)	0.01086271997910282	0.010757472112397304	0.6355661901638998	1
0.05	127162	1.1414080044713393	58367	[0.13954294999087447, 0.14531916844287307]	[0.13951701838388725, 0.14530505187187426]	(0.139525912355577, 0.1453016669287459)	0.006902299592201455	0.005961957991185596	0.9274140689956356	1
0.05	127162	1.1414080044713393	58494	[0.13954876997480348, 0.1453133861592586]	[0.13954751553542205, 0.1453246454178473]	(0.13953905125380694, 0.1452952610640299)	0.002166075235418563	0.00482199537801975	0.7751164966139806	1
0.05	127162	1.1414080044713393	58621	[0.1395545763645234, 0.14530761730650055]	[0.13958012427668373, 0.1453225892851345]	(0.13953453746823208, 0.1453419871313697)	0.007024930656707951	0.009368780500298768	0.9020604366627173	1
0.05	127162	1.1414080044713393	58748	[0.13956036924267312, 0.14530186180301974]	[0.13958079073109902, 0.14528492222570638]	(0.1396196426775843, 0.14523805876343243)	0.006507204415328038	0.021436320469788384	0.7441070079803467	1
0.05	127162	1.1414080044713393	58876	[0.1395661941457199, 0.1452960744057814]	[0.1395675927801629, 0.14525084554065432]	(0.13950256816896112, 0.14522674331375807)	0.008137604531647358	0.0229493269442147	0.9523435616864031	1
0.05	127162	1.1414080044713393	59003	[0.13957196014159212, 0.1452903454618767]	[0.13957954083219304, 0.1453235912529106]	(0.13955508663458804, 0.1452640024873897)	0.007098244105832041	0.0075352277538819346	0.650168530623142	1
0.05	127162	1.1414080044713393	59130	[0.13957771287105114, 0.14528462962522404]	[0.13958006639694737, 0.14528256162239406]	(0.13954183352993343, 0.14525749032116408)	0.0007747666413695509	0.010973512576798239	0.8044413330540995	1
0.05	127162	1.1414080044713393	59257	[0.13958345241448755, 0.14527892681645604]	[0.13963050055902992, 0.1452847223543992]	(0.13959188704294145, 0.14527435156971635)	0.009268756442420978	0.0022842478563499524	0.90000981092453	1
0.05	127162	1.1414080044713393	59384	[0.13958917885174582, 0.145273236956743]	[0.13959937419529211, 0.1452804012815178]	(0.13957581118900175, 0.14523506388683338)	0.0030502530054532517	0.009046319294847116	0.5083906541671644	1
0.05	127162	1.1414080044713393	59511	[0.13959489226212896, 0.14526755996778784]	[0.13954827121266394, 0.14529651067473454]	(0.13953651498082942, 0.14523930525090567)	0.013146939495190302	0.01511626559883017	0.7642681640038129	1
0.05	127162	1.1414080044713393	59638	[0.1396005927244045, 0.14526189577182014]	[0.13961803886990848, 0.14528968439917628]	(0.13962394959186564, 0.14527229765761984)	0.007951141490777469	0.005952134967941558	0.9421695470809937	1
0.05	127162	1.1414080044713393	59766	[0.13960632505014126, 0.1452561998419991]	[0.13965649898814006, 0.1452945875833581]	(0.13963708097114436, 0.1452637922193113)	0.015569196892833204	0.006778351012668549	0.9695899419986949	1
0.05	127162	1.1414080044713393	59893	[0.13961199974997085, 0.145250561099994]	[0.13967256344802365, 0.14524652004301492]	(0.1397060534218174, 0.14522436325118182)	0.011457666419046553	0.021326631598725054	0.9798392057418823	1
0.05	127162	1.1414080044713393	60020	[0.13961766173544166, 0.14524493492017665]	[0.13961228152946004, 0.1452340282277792]	(0.13962962338248652, 0.14523087033191207)	0.0028915143981542712	0.004625017207277593	0.9064185819681909	1
0.05	127162	1.1414080044713393	60147	[0.13962331108322878, 0.14523932122683625]	[0.13963187853551642, 0.1452189072832191]	(0.13963857007724145, 0.14522852616791615)	0.005160495647925645	0.004639246060198721	0.6602697968482971	1
0.05	127162	1.1414080044713393	60274	[0.1396289478694981, 0.14523371994476297]	[0.13964156753667797, 0.14524347513113287]	(0.13960518617420115, 0.14524532013166802)	0.003985171414638944	0.006269688356457359	0.6117229461669922	1
0.05	127162	1.1414080044713393	60401	[0.13963457216991115, 0.14522813099924248]	[0.13960583326912004, 0.14521492543412798]	(0.13961409375607658, 0.1452187815336351)	0.007460377930696094	0.005313088985694936	0.718856977704313	1
0.05	127162	1.1414080044713393	60529	[0.13964022819869226, 0.1452225104536209]	[0.13960952019028666, 0.14526836096432044]	(0.1395989367339635, 0.14525281335147544)	0.013529011004594693	0.012662880254859732	0.9926571249961853	1
0.05	127162	1.1414080044713393	60656	[0.13964582765554945, 0.14521694605470392]	[0.13969733047990252, 0.14519238742273816]	(0.1396818591429989, 0.14518868020141873)	0.013652816341217289	0.011541190857550565	0.6537648726066392	1
0.05	127162	1.1414080044713393	60783	[0.1396514148511454, 0.14521139377054826]	[0.13964374808017121, 0.14525676288422473]	(0.13964172298572686, 0.14524187555063084)	0.009448734147710525	0.007173669830514373	0.6853028511469688	1
0.05	127162	1.1414080044713393	60910	[0.13965698985917285, 0.14520585352837745]	[0.13963738045540341, 0.14520296968492552]	(0.1396584026966209, 0.14522439568951762)	0.004039392294188371	0.003584254354054406	0.7182757461651287	1
0.05	127162	1.1414080044713393	61037	[0.13966255275284511, 0.14520032525588655]	[0.13968477186836, 0.1451490799398437]	(0.13964852100175007, 0.1451730066491549)	0.01326606167324662	0.007448093616755247	0.9930451579916971	1
0.05	127162	1.1414080044713393	61164	[0.13966810360490167, 0.1451948088812378]	[0.13963186201557445, 0.14520255397449108]	(0.13960283132076634, 0.1452014040945283)	0.007896089553126595	0.01283675328159295	0.8631051092179283	1
0.05	127162	1.1414080044713393	61292	[0.13967368605355857, 0.14518926103689456]	[0.13965613261329524, 0.14521426799347875]	(0.13963112526725263, 0.14516685954495112)	0.0076573156169000844	0.0116877818286103	0.4612754538055612	1
0.05	127162	1.1414080044713393	61419	[0.13967921294533048, 0.14518376833654212]	[0.13968763924763117, 0.1451051779541797]	(0.13963064042412865, 0.14507980709323587)	0.015808122269425517	0.027468080496958147	0.5755770734995902	1
0.05	127162	1.1414080044713393	61546	[0.13968472801146625, 0.14517828732071802]	[0.13968011587782395, 0.14517945880515418]	(0.13976717113882098, 0.1451895566476572)	0.001051692566709339	0.017023682386369088	0.1540234386920929	1
0.05	127162	1.1414080044713393	61673	[0.1396902313228514, 0.14517281791940817]	[0.139692772832416, 0.145149965086527]	(0.13968735125651144, 0.1451845379512814)	0.004631817847017494	0.0026559218421818853	0.7702857373460421	1
0.05	127162	1.1414080044713393	61800	[0.13969572294992094, 0.14516736006304276]	[0.13966154471469683, 0.14519274222944145]	(0.1397236371405005, 0.1452154188092034)	0.010768084391134747	0.013763971544275777	0.9743320482677267	1
0.05	127162	1.1414080044713393	61927	[0.13970120296266297, 0.14516191368249065]	[0.1397087479013122, 0.145133003605024]	(0.13971830805559304, 0.14515045555124884)	0.006675873890098272	0.005230678868992755	0.9873374104499817	1
0.05	127162	1.1414080044713393	62055	[0.13970671444380078, 0.1451564359590719]	[0.13971382436998658, 0.14519415650403728]	(0.13965657808845977, 0.14515347820854985)	0.008169648200210267	0.009653723261972669	0.6007905006408691	1
0.05	127162	1.1414080044713393	62182	[0.13971217134600222, 0.1451510124135026]	[0.13967638681925057, 0.14516642023967877]	(0.13967953409170453, 0.14515801442085607)	0.009324597685935077	0.007235448385249588	0.8747287120556209	1
0.05	127162	1.1414080044713393	62309	[0.13971761684174566, 0.1451456001384145]	[0.1397284383417058, 0.14512661240364658]	(0.13976420459998906, 0.1450789320498923)	0.005491769797146606	0.020865179676416212	0.952806914022105	1
0.05	127162	1.1414080044713393	62436	[0.13972305099927396, 0.14514019906639453]	[0.1397056163009912, 0.1451303773852355]	(0.1397271892205304, 0.14510915945132452)	0.005015358237858036	0.006493792654471142	0.8326710241682549	1
0.05	127162	1.1414080044713393	62563	[0.13972847388640564, 0.14513480913044696]	[0.13973424518254893, 0.14513868912086023]	(0.13972772966268576, 0.14518055568105703)	0.0017839006653731504	0.008525996276666503	0.5701655492772733	1
0.05	127162	1.1414080044713393	62690	[0.1397338855705389, 0.14512943026399028]	[0.13976271402388327, 0.14517831667286726]	(0.13973423714987332, 0.14511630234441586)	0.014274193347422637	0.002498264711846776	0.9402866299242201	1
0.05	127162	1.1414080044713393	62818	[0.13973932859864546, 0.14512402017769976]	[0.13969337862681494, 0.14512772876104493]	(0.13971910953292355, 0.14514720099980882)	0.009137901303580165	0.007995423086685438	0.9353764653205872	1
0.05	127162	1.1414080044713393	62945	[0.1397447179904172, 0.1451186633379763]	[0.13977444963086957, 0.1450924231063566]	(0.13978728212735814, 0.1451124217556924)	0.01041541520281597	0.009081915812002017	0.8503829867047814	1
0.05	127162	1.1414080044713393	63072	[0.13975009637942304, 0.14511331736992683]	[0.1397504707646719, 0.14510319482821832]	(0.1397663919008416, 0.14510478129105298)	0.001957205749298141	0.004629978950410063	0.8478572798085449	1
0.05	127162	1.1414080044713393	63199	[0.13975546383141813, 0.1451079822085869]	[0.13973992478114564, 0.1451527839617173]	(0.13972653721243722, 0.14518198424695927)	0.011147676558716402	0.018867135305677518	0.9755540288605902	1
0.05	127162	1.1414080044713393	63326	[0.13976082041175697, 0.14510265778938547]	[0.13971739978554615, 0.14508808184788075]	(0.13970795662580748, 0.14509205495117505)	0.01076950587589276	0.01176462277250756	0.857419828179542	1
0.05	127162	1.1414080044713393	63453	[0.13976616618539883, 0.14509734404814134]	[0.1397520891687894, 0.1451232001851045]	(0.13973590513960132, 0.14513414191856644)	0.0074348032374105255	0.012422374002546532	0.5837106221527848	1
0.05	127162	1.1414080044713393	63581	[0.13977154318257856, 0.14509199920610116]	[0.13976992014173548, 0.14512493619062558]	(0.13975483551312728, 0.1451177460222629)	0.006453766907881797	0.007916314385761014	0.9813259495869304	1
0.05	127162	1.1414080044713393	63708	[0.13977686745231455, 0.14508670671259294]	[0.1398309766704813, 0.14507751998846893]	(0.13981555715559435, 0.14509112858955298)	0.011920500638176734	0.008112431648822582	0.9825982831402146	1
0.05	127162	1.1414080044713393	63835	[0.13978218110839502, 0.14508142470630225]	[0.13979386720898263, 0.14505989256489604]	(0.1398324046248235, 0.14504857964643392)	0.0062684874511022	0.015675553456273028	0.9877305997331509	1
0.05	127162	1.1414080044713393	63962	[0.13978748421423115, 0.14507615312457112]	[0.13972364902520534, 0.14510917192854111]	(0.13973339953976716, 0.14508439741467472)	0.01798413909553953	0.011648101162564872	0.8756720835754102	1
0.05	127162	1.1414080044713393	64089	[0.13979277683285796, 0.1450708919051118]	[0.1398069429028747, 0.14508760984036506]	(0.1397652586525805, 0.14511387507594475)	0.005832857282982773	0.013181231468095023	0.9361683651045943	1
0.05	127162	1.1414080044713393	64216	[0.13979805902693754, 0.1450656409860036]	[0.13977797529155758, 0.14507537140213964]	(0.1397811811865376, 0.14508721060629137)	0.005628076680244232	0.0072459946310458045	0.7792442254718466	1
0.05	127162	1.1414080044713393	64343	[0.1398033308587625, 0.1450604003056889]	[0.13983382183366988, 0.1450337174366373]	(0.13977098114235176, 0.14499680546541716)	0.010875611314666411	0.018138958876150024	0.9194173812866211	1
0.05	127162	1.1414080044713393	64471	[0.13980863377893415, 0.14505512865813242]	[0.1397892324631725, 0.14507630868774044]	(0.13979613892268605, 0.14505902963589723)	0.007675574106741356	0.0031153666124510426	0.5000666107017097	1
0.05	127162	1.1414080044713393	64598	[0.13981388499129355, 0.14504990835158693]	[0.13979015849076373, 0.14504750266299435]	(0.1397268755618274, 0.14503486560819623)	0.004968333060292429	0.019171809922566507	0.772147696292516	1
0.05	127162	1.1414080044713393	64725	[0.1398191260265792, 0.14504469810083154]	[0.13983819236826783, 0.14500747096477362]	(0.13981078788113488, 0.14498718890746576)	0.010772691859695316	0.012580907208208703	0.9398791519245445	1
0.05	127162	1.1414080044713393	64852	[0.1398243569456411, 0.14503949784572912]	[0.13982619081811504, 0.14502498592938223]	(0.13982163000136805, 0.14501951117095035)	0.003134294764795209	0.004353046058145016	0.9727539122932213	1
0.05	127162	1.1414080044713393	64979	[0.13982957780897798, 0.1450343075264876]	[0.1398461660949694, 0.1450248965650582]	(0.13987181269991666, 0.14501924283070045)	0.004995311732199803	0.011009137810380265	0.9161936168441887	1
0.05	127162	1.1414080044713393	65106	[0.13983478867674082, 0.14502912708365745]	[0.13983171470951788, 0.14506982004197233]	(0.13981902993125084, 0.1450148089020934)	0.008355487864407984	0.0057728150117396515	0.7310357270991159	1
0.05	127162	1.1414080044713393	65234	[0.13984003052169036, 0.1450239157833394]	[0.1398115713617466, 0.14507473570157903]	(0.1397941527841683, 0.14506042818131115)	0.015063006409166357	0.01564485889562961	0.4453102091837603	1
0.05	127162	1.1414080044713393	65361	[0.1398452214998548, 0.14501875499294037]	[0.13989788238968406, 0.14500845553350591]	(0.1398637200683026, 0.14499190095479386)	0.01216969975121962	0.008766272926413299	0.9515642434961656	1
0.05	127162	1.1414080044713393	65488	[0.13985040266131188, 0.14501360390216322]	[0.1398467048658269, 0.14501623714354644]	(0.1398584411856525, 0.1450236720407474)	0.0012246827233264312	0.003500042545003579	0.9799038501767584	1
0.05	127162	1.1414080044713393	65615	[0.13985557406485405, 0.14500846245289545]	[0.13986156825797957, 0.1450212938328868]	(0.13985251901336027, 0.14496597244271736)	0.0036443272113572123	0.008833506846222527	0.9581253528594971	1
0.05	127162	1.1414080044713393	65742	[0.1398607357689432, 0.14500333058734993]	[0.13988090588099772, 0.14496948118895092]	(0.1398981367586103, 0.14497309024779026)	0.010504329499220644	0.013153151592782963	0.7990095750482573	1
0.05	127162	1.1414080044713393	65869	[0.1398658878317136, 0.14499820824806142]	[0.13987153269876296, 0.1449970631870991]	(0.13987875459338617, 0.14499587235120137)	0.001322974300288604	0.002962141351148806	0.6041353661384632	1
0.05	127162	1.1414080044713393	65997	[0.1398710707650639, 0.14499305515648575]	[0.13984302087193903, 0.14499941394217788]	(0.13979160699624005, 0.14499727861319467)	0.0066730131602233955	0.01607616301808068	0.9851483106613159	1
0.05	127162	1.1414080044713393	66124	[0.13987620364352682, 0.14498795177247625]	[0.13986335899752678, 0.1449933958770337]	(0.13985061124172882, 0.14501502875840122)	0.0035650329592250563	0.010198514653963597	0.9006924560280556	1
0.05	127162	1.1414080044713393	66251	[0.13988132705359224, 0.14498285774378517]	[0.1398550688504117, 0.14496149055353336]	(0.13981910367179884, 0.14493939700623137)	0.009287705563285398	0.020466528396566375	0.9272483576939088	1
0.05	127162	1.1414080044713393	66378	[0.13988644105211556, 0.14497777301420678]	[0.1398980082673359, 0.14495681984741376]	(0.1398654200878956, 0.14493498796362536)	0.006387401618178523	0.01248075313286734	0.9758998503161826	1
0.05	127162	1.1414080044713393	66505	[0.13989154569564044, 0.1449726975278406]	[0.13989942150000287, 0.14493578825036343]	(0.13985637038233567, 0.14491337508713387)	0.008813962526325492	0.018469842002678538	0.9612896029455249	1
0.05	127162	1.1414080044713393	66632	[0.1398966410404031, 0.1449676312290903]	[0.1399273058118516, 0.14494920762910324]	(0.13995991436851363, 0.14497046733212327)	0.009680233960033036	0.013029502261709847	0.9578864574432373	1
0.05	127162	1.1414080044713393	66760	[0.1399017671538535, 0.14496253427854178]	[0.1399175192287935, 0.14495374960244847]	(0.1399041556229007, 0.14495995799220251)	0.00484842523450868	0.0009810282244072654	0.9009293861948977	1
0.05	127162	1.1414080044713393	66887	[0.13990684399646225, 0.14495748626068772]	[0.1399226488178257, 0.14499176687739027]	(0.13992753895550303, 0.14502227030156434)	0.009849793052685296	0.016710044250298872	0.8893670776214136	1
0.05	127162	1.1414080044713393	67014	[0.13991191170763329, 0.1449524472650181]	[0.1399276060910432, 0.14492505534686023]	(0.13991181014385334, 0.14490094783411045)	0.00854796104050315	0.010236998507774264	0.7239444851875305	1
0.05	127162	1.1414080044713393	67141	[0.13991697034239836, 0.14494741723712135]	[0.13989577479877, 0.14494247695488569]	(0.13991750897899413, 0.14489985583781817)	0.005173728382992238	0.009561781866617713	0.5258437626248935	1
0.05	127162	1.1414080044713393	67268	[0.1399220199554967, 0.1449423961228734]	[0.13991681913604637, 0.1449551891204351]	(0.13989719372192744, 0.14495355665653498)	0.0035713568213054936	0.007117125035569716	0.6241636743340574	1
0.05	127162	1.1414080044713393	67395	[0.1399270606013775, 0.14493738386843602]	[0.13992102581589366, 0.14494469895384038]	(0.13990356404256377, 0.14493182109652125)	0.0026573924141981564	0.005772818999031704	0.995426595211029	1
0.05	127162	1.1414080044713393	67523	[0.1399321319189224, 0.14493234105782493]	[0.1399281809691217, 0.14494011087512074]	(0.13990929243815287, 0.14496784088834314)	0.002338573626590623	0.011532816550475444	0.8649376884503227	1
0.05	127162	1.1414080044713393	67650	[0.13993715472302592, 0.14492734643132998]	[0.13994223369292283, 0.14495267261845826]	(0.13995927443552103, 0.14494935370545303)	0.00606221683564756	0.008803917556518437	0.9018263013653742	1
0.05	127162	1.1414080044713393	67777	[0.13994216872196996, 0.14492236050439677]	[0.1399729996336285, 0.14493015509879412]	(0.14001614166750231, 0.14492153728845925)	0.007743707207250039	0.015018731152846021	0.9024093353288863	1
0.05	127162	1.1414080044713393	67904	[0.13994717396907075, 0.14491738322430114]	[0.1399509277525031, 0.14490301789543178]	(0.13992464877081212, 0.14489023577237248)	0.003645543149443653	0.00994898700302016	0.7027199590607173	1
0.05	127162	1.1414080044713393	68031	[0.13995217051736952, 0.14491241453859027]	[0.1399596474309823, 0.14488748568724727]	(0.1400105577022428, 0.14493645496388197)	0.006533098939717763	0.01653750123002018	0.6288121938705444	1
0.05	127162	1.1414080044713393	68158	[0.13995715841963452, 0.14490745439507957]	[0.1399838917183417, 0.14491344208717055]	(0.13996350906335564, 0.14490577447676656)	0.006601920510013626	0.0016222387659177162	0.9390919804573059	1
0.05	127162	1.1414080044713393	68285	[0.13996213772836408, 0.1449025027418499]	[0.13991762969213734, 0.14491699362016164]	(0.13995074066963442, 0.1449095972136698)	0.011801284200926965	0.003728990823862466	0.7667657043101688	1
0.05	127162	1.1414080044713393	68413	[0.13996714760193663, 0.14489752063764316]	[0.13999134225998958, 0.14489243660436765]	(0.13999596423557537, 0.14491588067646788)	0.005938433282110633	0.00953308084169091	0.9751461061381442	1
0.05	127162	1.1414080044713393	68540	[0.13997210981338537, 0.14489258587610476]	[0.1399451465261893, 0.1448819262209524]	(0.13993289965348732, 0.14485016736788037)	0.007604528259468113	0.016458433952978524	0.7657357487460594	1
0.05	127162	1.1414080044713393	68667	[0.13997706358760853, 0.1448876594502544]	[0.13997011860358974, 0.1448860241871199]	(0.13992685661575588, 0.14485622813451005)	0.0017448247855628152	0.01645666847093097	0.6302620768547058	1
0.05	127162	1.1414080044713393	68794	[0.1399820089760503, 0.14488274130921008]	[0.13996799317282504, 0.14487373946139576]	(0.13998843703581954, 0.1448862052658828)	0.004683383644660144	0.0020170514916947324	0.5315011237203711	1
0.05	127162	1.1414080044713393	68921	[0.13998694602989892, 0.144877831402342]	[0.1399827233713827, 0.14487394741875795]	(0.13993810689729158, 0.14485988869345223)	0.0016560701110167608	0.01351934534584498	0.7735081165383962	1
0.05	127162	1.1414080044713393	69048	[0.1399918748000889, 0.14487292967926957]	[0.13996816716867827, 0.14489466116363753]	(0.13992589943359124, 0.144820434838285)	0.009223418484845869	0.023947742705985986	0.8919289990016637	1
0.05	127162	1.1414080044713393	69176	[0.13999683404915697, 0.14486799758980107]	[0.13997685948853753, 0.14487494754233163]	(0.13995593854563337, 0.14484865664320346)	0.005496943471473559	0.012262973547260358	0.9779893159866333	1
0.05	127162	1.1414080044713393	69303	[0.14000174633960205, 0.1448631121476185]	[0.14001703532627865, 0.14486862893171412]	(0.13999214123113546, 0.14483391789520472)	0.004274968705009874	0.007965426512620888	0.9302481412887573	1
0.05	127162	1.1414080044713393	69430	[0.1400066504980907, 0.1448582347391716]	[0.1400361389740856, 0.14483893142558926]	(0.14006720441772236, 0.14485865300177903)	0.01005687774399211	0.012566395460999025	0.96891119751164	1
0.05	127162	1.1414080044713393	69557	[0.14001154657456738, 0.144853365315054]	[0.14003656050792104, 0.1448258513736402]	(0.13999505857094774, 0.14481111571603966)	0.01084879000699035	0.012090138751578383	0.7759268283843994	1
0.05	127162	1.1414080044713393	69684	[0.14001643461873559, 0.14484850382609626]	[0.14004880007406484, 0.14481916118135446]	(0.1400752758411189, 0.1447955260061473)	0.012770533165596287	0.02314102665622586	0.7763123424304111	1
0.05	127162	1.1414080044713393	69811	[0.14002131468006107, 0.1448436502233632]	[0.1400149627597756, 0.1448474146039842]	(0.1400010892396214, 0.14484771079515035)	0.002093409563634796	0.005010915737604926	0.9291956106132915	1
0.05	127162	1.1414080044713393	69939	[0.1400262251396336, 0.14483876633348958]	[0.14003697871084275, 0.1448033935833275]	(0.140019580141986, 0.14478597073242783)	0.00958460811309636	0.0123341569192994	0.9631866812705994	1
0.05	127162	1.1414080044713393	70066	[0.1400310893208403, 0.14483392841846332]	[0.14001694808260678, 0.14484332535176686]	(0.13995653594349144, 0.1448248158961042)	0.004876985412528345	0.01715381735985222	0.7721935648940337	1
0.05	127162	1.1414080044713393	70193	[0.14003594566658029, 0.14482909824385704]	[0.14002271122248833, 0.14486110098192118]	(0.1399758696670823, 0.14483109570528463)	0.00934963580970416	0.012784875603557788	0.756801883004526	1
0.05	127162	1.1414080044713393	70320	[0.1400407942253895, 0.14482427576164958]	[0.14006275545325123, 0.14478413781135116]	(0.1400786622694652, 0.14479486900111282)	0.01298200436008945	0.014063983335668273	0.6864461613304271	1
0.05	127162	1.1414080044713393	70447	[0.14004563504557865, 0.14481946092404197]	[0.14003522254196055, 0.14483662733837505]	(0.1400459384125189, 0.14483715832995436)	0.005743926854861803	0.0037567954456844133	0.7051795125007629	1
0.05	127162	1.1414080044713393	70574	[0.14005046817523492, 0.14481465368345448]	[0.14005469809726923, 0.144810084011939]	(0.14005252505220822, 0.1448062805388659)	0.0018470299980105631	0.0021892559691208957	0.7696037368795356	1
0.05	127162	1.1414080044713393	70702	[0.14005533162798545, 0.1448098162295145]	[0.1400620050046161, 0.14481904317470903]	(0.14005541886029327, 0.14476673350054658)	0.0033378011387206197	0.009079840380985083	0.8053253923273226	1
0.05	127162	1.1414080044713393	70829	[0.14006014946034084, 0.14480502409998375]	[0.14005234870022248, 0.14480731540855013]	(0.14005944839936524, 0.14481839869487612)	0.0021224267810470154	0.0029577228157333657	0.8879172679561448	1
0.05	127162	1.1414080044713393	70956	[0.1400649597454815, 0.1448002394256599]	[0.1400458146676242, 0.14478651894248426]	(0.1400158258102513, 0.14476056185266328)	0.006912626175729852	0.018562673582566358	0.9119604777544995	1
0.05	127162	1.1414080044713393	71083	[0.1400697625306231, 0.1447954621598203]	[0.14008160113177473, 0.1447796908931627]	(0.14001615286568658, 0.14474324519247772)	0.005842493170464813	0.022142662415464143	0.4668300316588686	1
